lambda_gram,embedding
invalid shall replace invalid,01110011110110010110001011101001001110011110
shall replace invalid data,11001011000101110100100111001111000110111101
replace invalid data zero,10111010010011100111100011011110111110111010
invalid data zero values,01110011110001101111011111011101011101110010
data zero values data,00110111101111101110101110111001000110111101
zero values data invalid,11110111010111011100100011011110101110011110
values data invalid count,11101110010001101111010111001111000110011010
data invalid count shall,00110111101011100111100011001101011001011000
invalid count shall keep,01110011110001100110101100101100001110111001
count shall keep track,00110011010110010110000111011100111100010111
shall keep track data,11001011000011101110011110001011100110111101
keep track data invalids,01110111001111000101110011011110101110011111
track data invalids normalization,11100010111001101111010111001111110010010110
data invalids normalization shall,00110111101011100111111001001011011001011000
invalids normalization shall able,01110011111100100101101100101100000000000010
normalization shall able apply,10010010110110010110000000000001000001111011
shall able apply normalizations,11001011000000000000100000111101110010010111
able apply normalizations based,00000000010000011110111001001011100011000000
apply normalizations based reported,00001111011100100101110001100000010111011011
normalizations based reported data,10010010111000110000001011101101100110111101
based reported data invalid,00011000000101110110110011011110101110011110
reported data invalid counts,10111011011001101111010111001111000110011100
data invalid counts coarse,00110111101011100111100011001110000100101101
invalid counts coarse quantization,01110011110001100111000010010110110110000110
counts coarse quantization correction,00110011100001001011011011000011000110001111
coarse quantization correction shall,00100101101101100001100011000111111001011000
quantization correction shall able,10110000110001100011111100101100000000000010
correction shall able apply,00110001111110010110000000000001000001111011
shall able apply corrections,11001011000000000000100000111101100110010000
able apply corrections based,00000000010000011110110011001000000011000000
apply corrections based state,00001111011001100100000001100000011010100100
corrections based state count,00110010000000110000001101010010000110011010
based state count andor,00011000000110101001000011001101000001101010
state count andor quantizer,11010100100001100110100000110101010110000111
count andor quantizer power,00110011010000011010101011000011110100110011
andor quantizer power measurement,00001101010101100001111010011001110000110001
vanvleck correction time stamp,11101110011001100011111110000100111010011011
correction time stamp adjustment,00110001111111000010011101001101100000111100
time stamp adjustment shall,11100001001110100110110000011110011001011000
stamp adjustment shall able,11010011011000001111001100101100000000000010
adjustment shall able make,00000111100110010110000000000001010000010100
shall able make time,11001011000000000000101000001010011100001001
able make time stamp,00000000010100000101001110000100111010011011
make time stamp adjustments,10000010100111000010011101001101100000111101
time stamp adjustments required,11100001001110100110110000011110110111100100
stamp adjustments required observational,11010011011000001111011011110010010010100000
adjustments required observational mode,00000111101101111001001001010000010001011000
required observational mode correlator,10111100100100101000001000101100000110010101
observational mode correlator output,10010100000100010110000011001010110011001100
mode correlator output parameters,10001011000001100101011001100110010011011111
arise recirculation used windowing,00010001000101101010111110101101011110100101
recirculation used windowing shall,10110101011111010110101111010010111001011000
used windowing shall able,11101011010111101001011100101100000000000010
windowing shall able perform,11110100101110010110000000000001010011111010
shall able perform windowing,11001011000000000000101001111101011110100101
able perform windowing operations,00000000010100111110101111010010110010111101
perform windowing operations prior,10011111010111101001011001011110110101010001
windowing operations prior subsequent,11110100101100101111011010101000111011001000
operations prior subsequent fourier,10010111101101010100011101100100001011001010
prior subsequent fourier transform,10101010001110110010000101100101011100011111
needed narrow band rfi,10010000000100011101100001011101111000001100
narrow band rfi mitigation,10001110110000101110111100000110010001010101
post fourier transform windowing,10100101100010110010101110001111111110100101
fourier transform windowing applied,01011001010111000111111111010010100001111010
transform windowing applied convolution,11100011111111101001010000111101000110001011
windowing applied convolution time,11110100101000011110100011000101111100001001
applied convolution time domain,00001111010001100010111110000100101000011010
convolution time domain processing,00110001011111000010010100001101010101011110
time domain processing shall,11100001001010000110101010101111011001011000
domain processing shall able,01000011010101010111101100101100000000000010
processing shall able apply,10101011110110010110000000000001000001111011
shall able apply user,11001011000000000000100000111101111101011100
able apply user selected,00000000010000011110111110101110011000111110
apply user selected time,00001111011111010111001100011111011100001001
user selected time domain,11101011100110001111101110000100101000011010
selected time domain processes,11000111110111000010010100001101010101011101
processes constructed chainable output,10101011101001011110010010001000110011001100
constructed chainable output time,00101111001001000100011001100110011100001001
chainable output time domain,00100010001100110011001110000100101000011010
output time domain process,10011001100111000010010100001101010101011011
time domain process piped,11100001001010000110101010101101110100010000
domain process piped input,01000011010101010110111010001000001101110101
process piped input including,10101011011101000100000110111010101101010110
piped input including replica,10100010000011011101010110101011010111010110
input including replica self,01101110101011010101101011101011011001000001
including replica self fourier,01101010110101110101101100100000101011001010
replica self fourier transform,10111010110110010000010101100101011100011111
self fourier transform repeatable,11001000001010110010101110001111110111010001
fourier transform repeatable chain,01011001010111000111111011101000100100010000
optional time domain processes,10011000000111000010010100001101010101011101
time domain processes yet,11100001001010000110101010101110111110111001
domain processes yet proposed,01000011010101010111011111011100110101110100
processes yet proposed fourier,10101011101111101110011010111010001011001010
yet proposed fourier transform,11110111001101011101000101100101011100011111
proposed fourier transform processing,10101110100010110010101110001111110101011110
fourier transform processing shall,01011001010111000111111010101111011001011000
transform processing shall able,11100011111101010111101100101100000000000010
processing shall able perform,10101011110110010110000000000001010011111010
shall able perform fourier,11001011000000000000101001111101001011001010
able perform fourier transform,00000000010100111110100101100101011100011111
perform fourier transform lag,10011111010010110010101110001111101111000111
fourier transform lag set,01011001010111000111110111100011111001010101
transform lag set time,11100011111011110001111100101010111100001001
lag set time series,01111000111110010101011110000100111001001110
poweroftwo complextocomplex fast fourier,10100110100001010100010101001011001011001010
complextocomplex fast fourier transform,00101010001010100101100101100101011100011111
fast fourier transform retention,01010010110010110010101110001111111000000010
fourier transform retention output,01011001010111000111111100000001010011001100
transform retention output positive,11100011111110000000101001100110010100101001
retention output positive negative,11000000010100110011001010010100110010000010
output positive negative frequencies,10011001100101001010011001000001001011010010
positive negative frequencies used,10100101001100100000100101101001011101011010
process must able accept,10101011011100011011110000000001000000000110
must able accept input,10001101111000000000100000000011001101110101
able accept input output,00000000010000000001100110111010110011001100
accept input output time,00000000110011011101011001100110011100001001
input output time domain,01101110101100110011001110000100101000011010
output time domain processes,10011001100111000010010100001101010101011101
time domain processes frequency,11100001001010000110101010101110101011010011
domain processes frequency domain,01000011010101010111010101101001101000011010
processes frequency domain processing,10101011101010110100110100001101010101011110
frequency domain processing shall,01011010011010000110101010101111011001011000
apply user selected frequency,00001111011111010111001100011111001011010011
user selected frequency domain,11101011100110001111100101101001101000011010
selected frequency domain processes,11000111110010110100110100001101010101011101
constructed chainable output fourier,00101111001001000100011001100110001011001010
chainable output fourier transform,00100010001100110011000101100101011100011111
output fourier transform frequency,10011001100010110010101110001111101011010011
fourier transform frequency domain,01011001010111000111110101101001101000011010
transform frequency domain process,11100011111010110100110100001101010101011011
frequency domain process piped,01011010011010000110101010101101110100010000
process piped input frequency,10101011011101000100000110111010101011010011
piped input frequency domain,10100010000011011101010101101001101000011010
input frequency domain process,01101110101010110100110100001101010101011011
frequency domain process including,01011010011010000110101010101101101101010110
domain process including replica,01000011010101010110110110101011010111010110
process including replica self,10101011011011010101101011101011011001000001
including replica self repeatable,01101010110101110101101100100000110111010001
replica self repeatable chain,10111010110110010000011011101000100100010000
frequency domain processes yet,01011010011010000110101010101110111110111001
processes yet proposed integration,10101011101111101110011010111010001110000000
yet proposed integration shall,11110111001101011101000111000000011001011000
proposed integration shall able,10101110100011100000001100101100000000000010
integration shall able sum,01110000000110010110000000000001011011010000
shall able sum frequency,11001011000000000000101101101000001011010011
able sum frequency domain,00000000010110110100000101101001101000011010
sum frequency domain spectral,11011010000010110100110100001101011010001111
frequency domain spectral results,01011010011010000110101101000111111000000000
amount time duration summation,00001100110111000010010100010100011011010001
time duration summation controlled,11100001001010001010001101101000100110000110
duration summation controlled observational,01000101000110110100010011000011010010100000
summation controlled observational mode,11011010001001100001101001010000010001011000
controlled observational mode parameter,00110000110100101000001000101100010011011110
observational mode parameter obtained,10010100000100010110001001101111010010100011
mode parameter obtained via,10001011000100110111101001010001111101111100
parameter obtained via mc,10011011110100101000111110111110010000101101
shall keep track number,11001011000011101110011110001011110010011101
keep track number samplesdumps,01110111001111000101111001001110111000011101
track number samplesdumps integrated,11100010111100100111011100001110101101111111
number samplesdumps integrated spectral,10010011101110000111010110111111111010001111
samplesdumps integrated spectral channel,11000011101011011111111101000111100100010110
summation occur optional frequency,11011010001100101001001001100000001011010011
occur optional frequency domain,10010100100100110000000101101001101000011010
optional frequency domain processing,10011000000010110100110100001101010101011110
frequency domain processing none,01011010011010000110101010101111010010001101
domain processing none fourier,01000011010101010111101001000110101011001010
processing none fourier transform,10101011110100100011010101100101011100011111
integration long periods time,01110000000100000000011010000000111100001001
long periods time throttle,10000000001101000000011110000100111100000110
periods time throttle output,10100000001111000010011110000011010011001100
time throttle output correlator,11100001001111000001101001100110000110010101
throttle output correlator rate,11100000110100110011000011001010110110010000
output correlator rate manageable,10011001100001100101011011001000010000011010
correlator rate manageable ee,00110010101101100100001000001101001000110011
rate manageable ee output,10110010000100000110100100011001110011001100
manageable ee output formatting,10000011010010001100111001100110001011000011
ee output formatting shall,01000110011100110011000101100001111001011000
output formatting shall combine,10011001100010110000111100101100000100111010
formatting shall combine finished,01011000011110010110000010011101001010101010
shall combine finished spectra,11001011000001001110100101010101011010001110
combine finished spectra meta,00100111010010101010101101000111010001000100
finished spectra meta auxiliary,01010101010110100011101000100010000010101110
spectra meta auxiliary data,11010001110100010001000001010111000110111101
meta auxiliary data form,10001000100000101011100011011110101010111111
auxiliary data form suitably,00010101110001101111010101011111111011001111
data form suitably formatted,00110111101010101111111101100111101011000010
form suitably formatted output,01010111111110110011110101100001010011001100
suitably formatted output data,11011001111010110000101001100110000110111101
formatted output data sets,01011000010100110011000011011110111001010110
aips measurement sets expected,00001010001100001100011100101011001010000000
measurement sets expected entities,10000110001110010101100101000000001001011010
sets expected entities output,11001010110010100000000100101101010011001100
expected entities output data,01010000000010010110101001100110000110111101
entities output data management,01001011010100110011000011011110110000011100
output data management shall,10011001100001101111011000001110011001011000
management shall store formatted,10000011100110010110001101011010001011000010
shall store formatted output,11001011000110101101000101100001010011001100
store formatted output data,11010110100010110000101001100110000110111101
formatted output data records,01011000010100110011000011011110110110110100
output data records memory,10011001100001101111011011011010010000111100
records memory buffer backup,10110110100100001111000001110010100010111010
memory buffer backup disk,10000111100000111001010001011101001000000110
buffer backup disk buffering,00011100101000101110100100000011000011100110
store data ready transmission,11010110100001101111011011001110011100100001
data ready transmission ee,00110111101101100111001110010000101000110011
ready transmission ee system,10110011100111001000010100011001111011100001
transmission ee system successful,11100100001010001100111101110000111011001010
ee system successful transfer,01000110011110111000011101100101011100011101
system successful transfer occurred,11011100001110110010101110001110110010100101
report errors buffer overflow,10111011010010011000110001110010110011001111
errors buffer overflow conditions,01001100011000111001011001100111100101100001
buffer overflow conditions occur,00011100101100110011110010110000110010100100
overflow conditions occur data,10011001111001011000011001010010000110111101
conditions occur data send,00101100001100101001000011011110111001000110
occur data send shall,10010100100001101111011100100011011001011000
data send shall send,00110111101110010001101100101100011001000110
send shall send output,11001000110110010110001100100011010011001100
shall send output data,11001011000110010001101001100110000110111101
send output data ee,11001000110100110011000011011110101000110011
output data ee system,10011001100001101111010100011001111011100001
data ee system send,00110111101010001100111101110000111001000110
ee system send verify,01000110011110111000011100100011011101111000
system send verify shall,11011100001110010001101110111100011001011000
send verify shall verify,11001000110111011110001100101100011101111000
verify shall verify sent,11101111000110010110001110111100011001001010
shall verify sent data,11001011000111011110001100100101000110111101
verify sent data successfully,11101111000110010010100011011110111011001011
sent data successfully received,11001001010001101111011101100101110110101000
report errors monitor io,10111011010010011000111000110000001110100101
errors monitor io performance,01001100011100011000000111010010110011111011
monitor io performance shall,10001100000011101001011001111101111001011000
io performance shall monitor,01110100101100111110111100101100010001100000
performance shall monitor data,10011111011110010110001000110000000110111101
shall monitor data transfer,11001011000100011000000011011110111100011101
monitor data transfer rates,10001100000001101111011110001110110110010001
data transfer rates evla,00110111101111000111011011001000101001101111
transfer rates evla operations,11100011101101100100010100110111110010111101
rates evla operations system,10110010001010011011111001011110111011100001
operations system srs correlator,10010111101110111000011101001011100110010101
system srs correlator ee,11011100001110100101110011001010101000110011
accumulate data transfer statistics,00000010110001101111011110001110111010101010
data transfer statistics compare,00110111101111000111011101010101000101000100
transfer statistics compare tolerances,11100011101110101010100010100010011100010000
report tolerance conditions monitor,10111011010111000011110010110000110001100000
tolerance conditions monitor compute,11100001111001011000011000110000000101011000
conditions monitor compute performance,00101100001100011000000010101100010011111011
monitor compute performance shall,10001100000001010110001001111101111001011000
compute performance shall monitor,00101011000100111110111100101100010001100000
performance shall monitor overall,10011111011110010110001000110000010011001110
shall monitor overall data,11001011000100011000001001100111000110111101
monitor overall data processing,10001100000100110011100011011110110101011110
overall data processing rate,10011001110001101111011010101111010110010000
conditions monitor compute errors,00101100001100011000000010101100001001100011
monitor compute errors shall,10001100000001010110000100110001111001011000
compute errors shall trap,00101011000010011000111100101100011100100010
errors shall trap flag,01001100011110010110001110010001001010110001
shall trap flag repair,11001011000111001000100101011000110111010000
trap flag repair infs,11100100010010101100011011101000001101101100
flag repair infs nans,01010110001101110100000110110110010001110101
repair infs nans underflows,10111010000011011011001000111010111100111001
infs nans underflows overflows,01101101100100011101011110011100110011010000
nans underflows overflows computation,10001110101111001110011001101000000101010110
underflows overflows computation errors,11100111001100110100000010101011001001100011
accumulate computation error statistics,00000010110001010101100100110001011010101010
computation error statistics compare,00101010110010011000101101010101000101000100
error statistics compare tolerances,01001100010110101010100010100010011100010000
tolerance conditions monitor processes,11100001111001011000011000110000010101011101
conditions monitor processes shall,00101100001100011000001010101110111001011000
monitor processes shall periodically,10001100000101010111011100101100010100000000
processes shall periodically upon,10101011101110010110001010000000011101010100
shall periodically upon request,11001011000101000000001110101010010111100000
periodically upon request check,10100000000111010101001011110000000100011011
upon request check pids,11101010100101111000000010001101110100001101
request check pids assure,10111100000001000110111010000110100010011000
check pids assure started,00100011011101000011010001001100011010100010
pids assure started tasks,10100001101000100110001101010001011011101110
assure started tasks alive,00010011000110101000101101110111000001010101
