current segment position
currently expected form
currently mobile support
currently used made
currently visible content
customer access uc
customer add budget
customer assumption applicable
customer click scan
customer client package
customer delete item
customer get product
customer item customer
customer need give
customer need type
customer package uc
customer scan product
customer search product
customer set amount
customer take logobarcode
customer track budget
customer wants look
customers find position
customisation include need
customizable administrator modules
customizable system shall
customizable two ways
customizable userconfigurable extent
customize results view
customizing user interface
cut short drudgery
cutting edge easing
damaged processes monitor
dashed rather solid
data also need
data application realtime
data available inspection
data cannot modified
data castes tribes
data certain extent
data channels signaling
data communicated interfaces
data complete requested
data construct specifications
data continuous time
data correctly ordered
data data processing
data database communications
data delivery correlator
data ee system
data elementsrules date
data entry desirable
data entry status
data execution data
data existing datathis
data fidelity dynamic
data filter parameters
data first encounter
data flags processes
data form suitably
data input stream
data integrity backend
data integrity verification
data interchange using
data invalid count
data invalid counts
data invalid shall
data invalids normalization
data lost one
data made accessible
data management shall
data migration ie
data needed ee
data needed perform
data obtained standby
data operations hardware
data packets correlator
data parameters specific
data performing searches
data processed time
data processing complete
data processing pipeline
data processing rate
data produced correlator
data product changes
data queue memory
data ready transmission
data receive shall
data received accumulation
data received mc
data records memory
data replication ie
data segments proceeding
data send shall
data shall guarantee
data stored database
data stored due
data stored server
data stream ee
data streams memory
data successfully received
data transfer rates
data transfer statistics
data unavailable critical
data underflows overflows
data users webcam
data valid counts
data values along
data zero data
data zero values
database admin rights
database backup database
database choose use
database communications interfaces
database deploys domain
database get crashed
database maintained way
database normal users
database part firebase
database send information
database user able
database using industry
database would perform
databases communications interfaces
datathis includes rules
date actual meeting
date file reference
date location proposed
date location set
date meeting location
date meeting participant
date return proper
date time event
date time phone
date write notes
datelocation proposed meeting
dates preference sets
day day operations
day operations police
dealing matters national
debugtest messages shall
deduct amount previous
deduct amount set
defaults data entry
defaults include userdefinable
defect enhancement request
defects enhancement requests
defined design simple
defined webrtc nave
defines users privileges
defunct damaged processes
delay hardware accessibility
delay input output
delete authority irrelevant
delete category list
delete hisher questions
delete item alternate
delete item click
delete profile demand
deleted user subject
deliver formatted final
delivering output data
delivery correlator ee
delivery ee operational
delivery internal messages
delivery output ee
denial service attacks
denied access violations
department information technology
dependencies meeting date
deployment many environments
deployment specification increased
derived context eg
describe purpose frames
described iso iso
describes main features
description protocol sdp
description recognize halal
description search product
description searching product
description set budget
descriptions andor equivalent
descriptions channel mockup
descriptive link labels
design downscale layout
design principles recommendations
design simple different
designated constable police
designed allow activation
designed completed small
designed help users
designed high level
designed implemented acceptable
designed make userintuitive
designed mind reusable
designed robust possible
designed simplicity functionality
designed using consistent
designing application pages
designing content navigation
designing content usable
designing input device
designing multimedia information
designing user interfaces
desktop apache http
desktop computer client
desktop laptop currently
desktops laptops mobile
destination addresses address
destination ip addresses
detailed contextsensitive help
detailing operational parameters
details included use
details location show
details logo recognition
details product include
details selected item
detected interruptions data
detected resolved automatically
detecting reporting automatically
determination meeting date
determining expected data
develop based basic
develop mobile application
develop used chief
development testing maintenance
device current implementation
device independence achieved
device independence user
device must equipped
device view broadcast
devices abstracted users
devices activating controls
diagram budget tracker
diagram product ingredients
diagram product navigation
diagram search product
dialogues iso direct
different access paths
different approaches used
different campuses university
different categories using
different channels normal
different content elements
different forms interaction
different houses many
different input devices
different interfaces follow
different levels citizens
different listings area
different locations united
different mental models
different navigation strategies
different pages different
different peer connection
different properties one
different purposes types
different restrictions time
different times areas
different traffic patterns
different types queries
different types users
different user groups
differently varying user
difficult understand navigation
difficulties perceiving certain
direct connection software
direct manipulation iso
directly indicated label
directly search name
disaster occurs need
disconnect channel select
disconnections ex user
disconnections trigger new
discount offers provided
disk crashes power
disk drive processors
disk storage processed
dispersed several pages
display case information
display characteristics spatial
display existence case
display several entities
display title metadata
display within seconds
displayed becomes large
displayed columns table
displays properly functionally
disruptions begin streaming
disruptions software software
distance blocks information
distance santa barbara
distances certain high
distances geographical distancing
distancing feature show
distinguishable controls activating
distinguishable links lead
distinguishable withinpage links
distinguishing navigation links
distract confuse impede
districts parks malls
diverse groups input
division text shorter
document either long
document provided prints
document versions document
documentation must embedded
documents data also
dollars month rent
domain conflict resolution
domain experience using
domain process including
domain process piped
domain processes frequency
domain processes yet
domain processing none
domain processing shall
domain spectral results
done dynamically much
done ethically morally
done placing important
done secure mannerg
done simultaneously output
done sit back
done via username
download install system
download times application
download times expected
downscale content change
downscale layout according
downtime system must
draw information using
drive processors processes
dropdown button opposed
drudgery large amounts
dtls srtp encryption
dtlssrtp defined webrtc
due disk crashes
due previous ee
due virus operating
duplicate listings property
durability software tested
duration summation controlled
dynamic range across
dynamically much flexibility
eases approach interaction
easily download install
easily transferable platforms
easing day day
easy learn understand
easy meeting initiator
easy police enabling
easy recognize user
easy use intuitive
easy user understand
edge easing day
edit amount budget
edit modify anything
edit remove resource
edit users system
educate users use
ee communications disruptions
ee connection outage
ee internal data
ee operational status
ee output formatting
ee shall verify
ee system archiving
ee system minimum
ee system send
ee system successful
effectively little technical
effectively without difficulties
effectiveness software made
effects usability accessibility
efficiencies automating tasks
effort needed recover
effort number navigation
either internal external
either long dispersed
either user system
either username password
elapsed time user
elements currency units
elements page distance
email addresses personallyidentifiable
email sms user
email window starting
emails sent restore
embedded source code
employ single set
employees different levels
employs graphical user
enable helpdesk user
enable user track
enabling execute different
encompasses able present
encounter unavailable critical
encounters issues potential
encrypted dtlssrtp defined
encrypted passwords system
encryption data channels
end ajax used
end back end
end user administrator
enforce business policy
enforced nonprivileged participant
engineering media studies
enhancement requests application
enhancement requests categorywise
enough accommodate evolving
enough power rebroadcast
ensure audit trail
ensure communication originates
ensure legal admissibility
ensure system operates
ensure time series
enter product serial
enter serial barcode
enter type book
entered addresses google
entered either username
entering book name
entities case suspect
entities cases suspects
entities output data
entities prior transfer
entralized requests possible
entries court interactions
entries made registration
entry status queue
equipped using camera
equivalent alternative textonly
equivalent textbased functionality
equivalent textual descriptions
equivalents nontext media
error handling response
error handling system
error message accompanied
error message appears
error message error
error message time
error messages content
error messages language
error messages produced
error messages shown
error number translatable
error occurred possible
error pages clearly
error rates applicable
error rates maximum
error report error
error response processing
error source error
error statistics compare
error statistics comparison
error testing identify
error warning reports
error warning shall
errors buffer overflow
errors determining expected
errors monitor io
errors potential user
errors shall trap
errors undesired situations
errors ways prevent
errors well effort
especially meeting carried
especially officers operating
essentially receives code
essys app fireb
essys interface directly
essys interface user
etc accuracythe meetings
etc error report
etc hence helping
etc monitoring users
ethically morally broadcasters
even college town
even friends house
event identified related
event software hardware
events without human
events without manual
every constraint expressed
every page include
every user access
evidence facts following
evident made evident
evident predefined user
evident user individualization
evla observational mode
evla operations system
evolving data eg
ex user leaving
examine analyse system
example high priority
example involving use
example property might
example user want
exceed hours per
exceed limit provided
except connectivity physical
except personal information
except purpose link
exchange citizens police
exchange police complainants
exchanged participants easy
exclusion set monitor
exclusion set preferred
exclusion set user
execute basic advanced
execute different types
execute greater efficiency
execute user click
execution data using
existence case title
existing channel happen
existing datathis includes
expect error messages
expectations system different
expected data received
expected database would
expected display characteristics
expected entities output
expected form compatible
expected layout paper
expected nonexpected errors
expected range technical
expected restricted software
experience application domain
experience using systems
explanatory text indication
explicit dependencies meeting
explicit priorities among
exploration home page
export audit trails
expressed meeting participants
expressed participant shall
extended use case
extensibility system able
external auditors wish
external constraints replanning
external constraints shall
external correlator ee
external inputs affect
external interface requirements
external personnel little
external webcam service
externally generated data
face changing network
face changing technology
facilitates investigation process
facilities users form
facility based different
facility case power
facility users scan
facts following investigation
fails ice framework
failure attributed component
failure must possible
failure number translatable
failure operating system
failure report internal
failures catastrophes maintain
failures external correlator
familiar common look
familiar terminology navigation
familiar user based
fast accurate library
fast fourier transform
fast skimming text
fast soon possible
feature able show
feature allow users
feature show users
feature uc budget
feature uc product
feature use case
feature would give
features added later
features allow users
features also set
features potential buyers
features proposed system
features section describes
features users system
features would preclude
feedback application state
fidelity dynamic range
fields buttons important
figure act client
figure shows structure
file reference user
files records various
fill search box
filled background color
filter features allow
filter parameters frequency
filter product based
filter units description
filter units geographical
filter units location
filter units noise
filter units number
filter units price
filter units square
filter units traffic
filter units units
final results ee
finally direct connection
find position product
find search box
find users location
finding similar information
fine members skip
finished spectra meta
fireb ase retrieve
firebase authentication access
firebase json string
first encounter unavailable
first time data
first try connect
fit graphical user
fixed determination meeting
fixed user selectable
flag repair infs
flagging king corrupted
flags needed identify
flags processes applied
flags table flags
flexible enough accommodate
flexible rescheduling meeting
focused providing value
focuses ice framework
follow bootstrap design
follow guidelines specified
follow standard pillai
following changes menu
following investigation police
following protection user
following responses selectable
following types abnormal
font sizes usability
fonts font sizes
footer includes important
forgot password data
form acceptable user
form backup recovery
form bullet points
form compatible aips
form suitably formatted
form unique identificationg
format results delivery
formats units measurement
formatted final results
formatted output data
formatted output shall
formatted presence links
formatting shall combine
formdata json strin
forms interaction techniques
forms links w
forum system allow
found iso iso
fourier transform frequency
fourier transform lag
fourier transform processing
fourier transform repeatable
fourier transform retention
fourier transform showsup
fourier transform windowing
frame describe purpose
frame destination addresses
framebased presentation frames
frames care frames
frames contain information
frames less values
frames relate one
frames shall able
frames turned possible
frames used alternative
frames used care
frames used important
framesets pages application
framework connecting two
framework first try
framework maintains consistent
framework tools ui
framework try tcp
free queries project
freeway even college
frequency domain process
frequency domain processes
frequency domain processing
frequency domain spectral
frequency medium basic
frequency shift parameters
frequency use typically
frequently accessed pages
frequently auto saving
frequently however different
frequentlyexecuted system transactions
frequentlyused cases understanding
friendliness system easy
friendly proper user
friendly users database
front end back
frontend technologies include
frontfacing interfaces follow
full content switch
fully take advantage
function failure attributed
function hpresentationrelated actions
function keys onscreen
function mainly bottlenecked
functional behavior requirements
functional requirements modules
functional requirements searchfilter
functionalities provided within
functionality activated system
functionality cctns application
functionality operable via
functionality police personnel
functionality used external
functionally requirements specified
functionally user matter
functions arate availability
functions easy use
functions error handling
functions provided user
functions standard peak
furthermore impose check
furthermore sensitive data
general device independence
general footer includes
general guidance achieving
general knowledge prior
general principles human
general processes shall
generally appropriate homepages
generate minimization required
generated data processed
generic labels go
geographical disaster occurs
geographical distances geographical
geographical distancing feature
get crashed certain
get information acknowledgements
get methods multipart
get post requests
get product details
get product ingredients
github repo compiles
give halal information
give ideas long
give input search
give multiple answers
give product ingredients
give value user
given unrestricted access
gives guidance menus
gives police personnel
gives user ability
go click except
go product details
go website stream
go website watch
goal allow customer
goal give halal
goal give product
goal help customers
goals inferred behaviour
goals like providing
going develop used
good graphical interface
google chrome user
google maps api
google show different
google verify address
gracefully minimize stream
gram sufficient impede
grant revoke privileges
grant user access
granted peruser whatdoyouneedtodo
graphical images video
graphical interface user
graphical user interface
grouped different categories
groups access cases
groups input output
groups roles ie
groups taken consideration
groups tasks information
groups useful mechanism
groups users access
guarantee safe delivery
gui software provides
guidance achieving selfdescriptiveness
guidance content accessibility
guidance ict accessibility
guidance menus iso
guidance selecting using
guidance software accessibility
guide install maintain
guidelines presenting information
guidelines specified wwwusabilitygov
hack users password
halal certificate product
halal information halal
halal information user
halal logo goal
halal logo product
halal non halal
halal nonhalal goal
halal nonhalal product
halal recognition screen
halal searching module
halal searching screen
halal statement module
hand require access
handle big data
handle expected nonexpected
handle explicit dependencies
handle explicit priorities
handle lag frames
handle lag sets
handle large amount
handle operations effectively
handle rebroadcasting least
handled gracefully minimize
handling response user
handling system shall
hangs crashes computational
happen immediately taking
happen quickly live
hardware accessibility system
hardware clientserver computing
hardware communicate among
hardware communicate peers
hardware development testing
hardware failure must
hardware failure operating
hardware interfaces hardware
hardware interfaces include
hardware interfaces ppcast
hardware interfaces software
hardware shall readily
hardware used within
header including housingu
headings short phrases
help accessible users
help customers find
help guide install
help material possible
help navigating cctns
help users understand
helpdesk user view
helping citizens police
helping police personnel
helps keep application
hence helping police
heroku platform cloud
hides many network
hiding relevant information
high level approach
high number books
high priority meeting
high priority sites
highlighted keywords logical
hijacking important address
hisher admin analysis
hisher general knowledge
hisher questions answers
hisher whereabouts customizable
hit set button
home page application
home page landk
homepage ppcast user
homepages navigation pages
hooking google maps
hooks database deploys
horizontal list inside
