lambda_gram,embedding
say makes feel,011001100000110100011111100100101100001010
empty right want,001001101001100110001110110010000001111000
feel reassured koyama,001011000010100101111110011101000010011011
ways taking advice,100000101000000111010101001000000010001010
feel important children,001011000010100011101100110000010011000100
feel angel steal,001011000010100000010001100001110000101010
sleep relax given,011010111100100110000100011000110010010110
dead end job,000111001101110010011011000100111111111111
blank get around,000011000000100011000111110100000110000010
town loner things,011110100100010100011001000001110111110001
good stuff body,001100110000100111001001011000001100110111
care im bit,000100001011010011101010111000001011101111
feeling generous yesterday,001011000011100011000110110110000110101011
decided wanted thing,000111010011001000000111101001110111110000
spending four years,011011101111010010111110011010000110100101
felt disappointed lack,001011000101110010000010011001000010100111
even ones agree,001010001010000101001000001000000010101100
make better person,010001111110000000101100110101010110101100
going least find,001100101111000100001111000000101101000110
new feeling dull,010011110110000010110000111000100100000111
first take action,001011010110010111010100110100000001010100
hours feel better,001110010100110010110000101000001011001101
experiencing exhilaration new,001010011110010010100110010101001111011000
feeling day went,001011000011100001110010111010000011001011
along five members,000000111001010010110110001001001001111101
good feelings distinction,001100110000100010110001000000100001110011
guy morning said,001101001111100100110010001101100101010101
another stretching find,000001001100100111000111000100101101000110
blog post cute,000011000101110101100111010100011011110110
gives even period,001100100110000010100010100001010110100000
aint mean n,000000101111000100100101001101001110000001
incidents childhood blame,001110111001110001001100000100001011111111
room nothing whale,011001000110010101000001100010000011010101
shoes world designer,011010011010111000010110010000011110111010
devotee hence unworthy,000111111001110011011101011101111110111110
fairly strong movements,001010110000100111001000000101001101000111
feel incredibly blessed,001011000010100011101111100000001100001001
respected feel like,011000101010110010110000101001000101000101
makes sense one,010001111110010110011111010101010010000000
preakness today feeling,010110100111100111100101000000101100001110
feel sentimental close,001011000010100110011111110100010100100001
feel restless bored,001011000010100110001011100000001101010101
kind feels like,010000011011000010110001000101000101000101
photography collecting things,010101110100100001010101010001110111110001
experience ive set,001010011101100011111100110101101000010110
going miss something,001100101111000100101101110001101101101101
lot less stressed,010001101011010100010001000101110001101011
lucky simply known,010001110010010110101011001101000010010011
sashy gorgeous cool,011001011011100011001100101000011000110100
south african summer,011011100110100000001001101001110011011011
show happy made,011010100001010011010111010101000111101010
whether play right,100000111000000101100001110001100011101100
loved think made,010001101101110111011111001001000111101010
senior pastor coupled,011001111100010101010101100100011001101011
god small things,001100101101100110110001011001110111110001
linux platform want,010001010111000101100001101010000001111000
wedding rings recently,100000101100110110001111001001011111110101
say see true,011001100000110110011101011001111011101011
fine good enough,001011010010010011001100001000100111010101
throwing strikes liriano,011110000101100111000111011001000101100010
walls covered eminent,100000011101010001100111010100100110001111
im going bitch,001110101011100011001011110000001011110000
would feel awkward,100001011100100010110000101000001000010000
grow one incredible,001101000110010101001000000000111011110111
little twitchy feel,010001011011100111110001111100101100001010
wholeness without presupposition,100000111101101000010011100101011011010000
thru nothing close,011110000110010101000001100000010100100001
theyll back start,011101111010010000100001111101110000001110
head clear seldom,001101100110000001010000100101100111100011
lame posting anything,010000101100100101100111011100000101000011
burdened could definitely,000011110101010001100101101100011101110101
kangna ranaut href,010000010010010101111010100100111001011001
really feel fantastic,010111111000010010110000101000101011011010
let truley sink,010001000101110111101110111001101011000001
find unloving unkind,001011010001100111111001100101111110010001
feeling need longing,001011000011100100111011010101000110010101
feel ashame stupid,001011000010100000011001110001110010011011
well feel quite,100000110010000010110000101001011110001001
people smile back,010101100011100110110010001100001000011111
obnoxious posting every,010100010000100101100111011100101000110000
touched book hadnt,011110100000100000110100101100110101001000
sneeze therefore beloved,011011001110110111011110001100001010110100
weight could fit,100000110000000001100101101100101101011110
hurt feeling dirty,001110011110100010110000111000100000011100
smile cant help,011011001000110001000001100100110111001111
part new document,010101001111000100111101100000100010010100
reach weakest moments,010111110000001000001010001101001100000100
join wonderful talented,010000000001111000010100101101110101010100
ive soaked pale,001111110011010110110100101001010100010101
extremely honoured flattered,001010100111010011100010111000101101110110
support system comfortable,011100111011110111010011111100010101110001
good feel horrible,001100110000100010110000101000111001000001
lucky went community,010001110010011000001100101100010110001001
ceo behaves best,000100011100100000101001101100001011000101
disillusioned retirement wondering,001000010100000110001100011010000101001101
make room reflection,010001111110000110010001100101100000011111
american muslim men,000000111111100100110111010001001010000010
guilt feel afterwards,001101001011100010110000101000000010100000
coldness compare people,000101010011000001011000111101010110001110
creative right makes,000110101000010110001110110001000111111001
petty thug whatever,010101110001000111100001101110000011010111
read said start,010111110011000110010101010101110000001110
cramps impossible describe,000110100010000011101100111100011110110000
rights much freedom,011000111011010100110101010100101111111110
working right im,100001010111010110001110110000111010101110
another take hold,000001001100100111010100110100111000001000
cares like relationship,000100001101100100010100010101100001000001
feelings gripped believe,001011000100000011010000110000001010100101
might potential job,010010101011010101100111101100111111111111
time home happy,011110001110000011100001100000110101110101
feel pretty fantastic,001011000010100101101101010000101011011010
see december month,011001110101100001110100100101001100010001
hung low slung,001110011100100100011011110101101100010010
months later white,010011000101000100001100010110000011110000
feelings entertained anyone,001011000100000010011101111000000101000001
person always makes,010101101011000000001111010101000111111001
hearts treading dangerous,001101101110000111101011110100011100010110
creek around former,000110101010010000011000001000101111010111
feeling bothered long,001011000011100000110101111101000110010001
sure feel deprived,011100111111000010110000101000011110101001
positive happy self,010110011010110011010111010101100111101000
peeing irritability irrational,010101011111010011111011001000111110101110
half right wrong,001101010100100110001110110010000110000111
skills dive master,011010111000000010001000001001001000110101
heart serve better,001101101011110110100000111000001011001101
around feeling lethargic,000001100000100010110000111001000100011000
saw smelt delicious,011001100000100110110010001000011110000000
small scissor fob,011011000101100110011010101000101110100001
life feel worthwhile,010001001101000010110000101010000101110000
day felt race,000111001011100010110001011101011110010000
love christmas compiled,010001101101100001001101111000010110011001
want savor feeling,100000011110000110011000000000101100001110
never despite fact,010011110101100001111100100000101010110101
rich accurate describe,011000111000110000000011110000011110110000
wasnt got made,100000100100100011001100111001000111101010
try want get,011110111110011000000111100000110001111101
like lifestyle change,010001010001010100010011011100010010001001
partly im sold,010101010001110011101010111001101101011101
bit safer using,000010111011110110010101001101111111100000
await end week,000010000000010010011011000110000010110110
feeling nostalgic lonely,001011000011100101000001001001000110001111
wasnt entirely pleasant,100000100100100010011110011001011000100100
things ive missed,011101111100010011111100110101001011011101
tummy ache also,011111000001110000000100000000000011101100
retrospect loudons son,011000110010010100011011001001101101110011
seduce buying without,011001110101010000111111000110000100111001
depend someone stubborn,000111100111000110110110101001110010001011
trees hoping would,011110110001100011100011101010000101110010
time become something,011110001110000000101000001101101101101101
stuff lemme know,011100100101100100010000001001000010001110
since days ago,011010101110000001110011001100000010101000
reality glaring inexperience,010111110110110011001010001000111100010111
honoured deeply thankful,001110001011100001110110001001110111001010
feeling ive got,001011000011100011111100110100110011001110
feel rebellious little,001011000010100101111110101101000101101110
feel un smart,001011000010100111110011011001101100011000
feel complacent start,001011000010100001011001101001110000001110
approached enveloped hug,000001011011100010011110111000111001100001
particularly notifying shadow,010101010000110101000001111101101000101101
already said one,000000111010100110010101010101010010000000
free time oxford,001011111111010111100011100001010011110101
precious even share,010110100111110010100010100001101000111111
help get sleep,001101110011110011000111110101101011110010
guess made feel,001101001001010100011110101000101100001010
want positive morning,100000011110000101100110101101001100100011
stars books feel,011100000011010000110100111000101100001010
season ccs anime,011001110001100001000110001000000100100100
country feel accepted,000110011010000010110000101000000000101010
mean get nice,010010010100110011000111110101001111100101
put finger exactly,010111011010010010110100101000101001000010
nausea know back,010011101010000100001000111000001000011111
tears feeling exhausted,011101100000010010110000111000101001100000
feeling something respected,001011000011100110110110110101100010101011
point ill die,010110001111100011101010011100011111111000
phone gain better,010101110011000011000100001100001011001101
anything positive trying,000001010000110101100110101101111011111100
ive totally hot,001111110011010111100111110100111001001110
see jreyez back,011001110101100100000010000100001000011111
could manage one,000110010110110100100000011101010010000000
realized feeling artistic,010111110111100010110000111000000110010100
mean exactly say,010010010100110010100100001001100110000011
even bit thrilling,001010001010000000101110111101111000001110
feeling quite distressed,001011000011100101111000100100100001111100
length feel pretty,010001000001110010110000101001011011010100
peter varvel isnt,010101110000011000000000000100111110111101
trash fuck slave,011110101101010011000010001101101011110000
connect enjoy instead,000101110111110010011100111000111101011010
started get real,011100000011110011000111110101011111010101
states past month,011100000111010101010101011101001100010001
mythology around subject,010011100000000000011000001001110010101000
usually feel sensing,011111111000100010110000101001100111111000
feeling confused life,001011000011100001011101100101000100110100
reassured fashion sometimes,010111111001110010101110001001101101101111
say isnt much,011001100000110011111011110101001101010101
urge vomit back,011111110101001000000101011000001000011111
supporting understanding people,011100111100110111110101100101010110001110
feel perfectly fine,001011000010100101011001011100101101001001
feel offended life,001011000010100101000101101101000100110100
david hockney photography,000111001011010011100000011101010111010010
detox course people,000111110110010001100110111001010110001110
feel loss precious,001011000010100100011010101001011010011111
upon less triumphant,011111110011000100010001000101111011100000
trips bathroom lot,011110110111100000100110110001000110101101
system sleeping driving,011101001111110110101111001100100011101100
