lambda_gram,embedding
moralejar si tener mucho cosa,01101110000111001011110001100111111011101101110110000010100110100
nadie saber hambre pedir comida,01110000011101001001110110010100110010001111010110110010001101111
presentar hora acordado tras conversar,10000011110100101011000001000000110010010100100001000010100001110
tristemente conocido niño mano descubrir,10100100111010010011001001011100011110101100111111010011000111111
juntar musgo usar él rellenar,01011111011110110111110010101001100101110101101100001000111001111
felicidad duend comenzar pasar hambre,01001000110110011100011101001000110010101111001011000101001100100
grupo cazamalvado fiar aquel policía,01010000011110001110110110010010010101000001100101101000000101010
hijo granjero tener pierna roto,01010101001110100111110111100111111011101111110100011001001011110
maripós vanidad hacer amiga alguno,01101001000101010011101011010100100110000001001001110000011111001
redacción contarar conclusión resto clase,10001101000110010011101001001001010100110010000100010010000011100
poner pedazo raíz cada plato,10000001101110111101011001100010110011000011000111111000000001010
sánchez gritar igual torpes buscarar,10011101000010101000000011010110000000010100010101100001100000000
dar sabor vido así sal,00101101101001001001111011101010100010100001111101101001010000111
feliz haber descubrir cómo curar,01001000111110101000111000001100011111100101101011000010110011000
mucho niebla esperar hallowear llegar,01101110110000111000101111010000111001101010011000000110001110001
tallado nombre príncipe desterrado propagar,10011101101010111001001000100001101100100110011101111000011000000
hora calor hacer insoportable nuevo,01010110000010001100110110010100100110001011011100010111001011011
llevar cinta sedo rojo atado,01100011111100010000001101100101011101010010010100000000111111011
apenas poder apuntar construcciones bueno,00001011010001000000100010000011001000000100110111000001011101110
anciano pescador resolver dilema primero,00001001110000111110111000100100000001000110101110001000010001100
aparecer pequeño hado azul decir,00001010111100111110000110010100101100000010010101010010111001010
buscar musgo rellenar hendija pico,00010111111110110111110010100011100111101010100000100111111000100
tierra cocodrilo piel suave lisar,10100000100110010000101100011111100111010011011000010110001100000
primero comenzar él nunca terminado,10000100011000010001100101101011011000001110010111011001111111111
pavo centavo buen día ganso,01111010100000001111001101000101110110000111001101100100110101111
añadir lugar hecho desastre poder,00010010110010110010101101010100111110100110001000111000000100010
buen papás hacer parecer entonces,00010111011000111100001110010100100110001111000101000011111100011
ver plan funcionar dirigir plaza,10101001000010111111111011010011000110000110110011001000000001100
pueblo ciudad ara tigre levantar,10000111000100010000010110000011001100010100000101110110000111110
día hacer marioneta madera pino,00111001101100101001001100011010010000001100110001010111111100001
puesto zancadilla mamá sánchez gritar,10000111010011010110010010011001110111010011101000010101000000011
mal hecho tanto mal hecho,01100110110110101001111101100111011110001100110110110101001111101
hijo helar tanto bien poder,01010101001110101010000001100111011110000010101000001000000100010
gran parte unidos américo harapo,01001111011110111100100010101001100000100001001100100101001101011
dejar jugar medio hora cada,00101111000010101111100100011010100001001010110000010001100011111
mayor barco provocar gran incendio,01101001100010001001110110100001101010101001111011110101100101111
acabar hospital pasar buen temporada,00000010000010101011010000011110010110000010111011001001111101101
hombre agitar tijera aire poder,01010101110100000010101010101000001100000000110100001000000100010
nunca hacer interesante cosa historia,01110010111010101001001100010111000010000101001101000101010101101
uno montaña ver pequeño pueblo,10100110001000110110111111101010010000101111100001101000011100010
preparar corazón luchar cualquiera mentira,10000011100110010100100001011001010011100101011010000110101011100
antiguo volcán situado alto único,00001010100101010101110011100110001111000001000100001010111000000
cargado saco hacer creer robo,00011100000011001010000010010100100110000101010010101001001000111
caer tanto fácilmente cartón así,00011001000011001110111100010011001101000011100101010000111110110
gallo reñir diario dominio gallinero,01001101001101001000101110001101001111100111000010010100110100101
sentar él sombra frondoso árbol,10010110101011010110110000100110011110101001011110011010110101110
solo vaciar él odio rabio,10011001110001010011011001101011011000001110100001001000100111100
ligero poder alzar vuelo sujetar,01100010110101000000100010000010001010110101011111101001101111001
leñador regalar hacha oro plata,01100010001101000110110101010100101000101110110000111000000000110
quitárselo anillo atascó dedo cigüeño,10001001100110000101000100000100000010000101110101110010000001001
ir ir granja tir pretender,01011101001000101110100100010011111011010100000111001000010000101
cansado gustar oscuridad así entrar,00011010111100101000110011011101100100000001111101100011111100111
madrastrar hermanastras decir cenicienta irás,01100110010000101010001100001011100101000011110010000101110101110
repente estornudar cubito hielo llorar,10001111001110100010011010001010110111001010100111100110010001001
voladora seguramente propio mario llevar,10101011100011001010111111100001100000101101000111110110001111110
llamar tontín despreciado burlado dejado,01100011001111010001000111001100111000000010111101110010111100000
funcionar dirigir plaza pueblo tomar,01001100011000011011001100100000000110010000111000101010000111101
llover chocolate cielo allí esconder,01100100011110001111110110000111111110100001000001000100000110001
escribir día día dar lugar,01000001110010011100110110001110011011000101101101000110010101101
ser largo planeado cosa destino,10010110111100110000011100011111111111000101001101000011001111011
ver cómo secreto estallar obligar,10101001000010010110101100100101011001101000100011000111001101001
hija descubrir padre mucho deuda,01010101001000011000111111011101110011001101110110000011010001100
encontrar fantasma despistado flotar bosque,00111100101010100100001010001100110101001001010100110001011000110
garra diente volver atermorizar mundo,01001101100100011010101011101010111010100010000011000110111101001
buscar forma pasar tiempo papás,00010111111110100101011000011110010110010100000011010111100001110
señor saber usted cómo llamar,10010111011011001001110110101001100110100101101011000110001100111
recibir caracol espinaca comida odiado,10001011111110001101111010010000111100100100011011110111010000010
angelito hacer tanto bien fin,00001001111100101001001100100111011110000010101000000100100111011
riqueza hacer publicar casarir llevar,10010001111000101001001100100001101111000011100110100110001111110
espejo responder hermoso todo mujer,01000011010111001000001011010101001001010100001110010110111100011
entregar uno piedra mansión comerciante,00111111011011010011000100011111100101101100111111110010001101000
claudio regreso poner él altavoz,00100000111011000111000100100000011011110101101100000000100001110
punto empezar gran guerra jesusitir,10000111110100011101110100010011110111101010001010010101111001001
horrible atrapar año nuevo aplastar,01010110010110001000011001000100101101101110010110110000101101101
barba flamenco pensado tratar gemelo,00010011100100100101001000011110111101010100100010010100110111010
levantar visto responder indiferencia pequeño,01100001111101010101100011100100000101101011010000010111110000110
dedicar él canción gran descubrimiento,00101110101011010110110000000110101101001001111011110011000111110
decir brujo penoso hechizo salir,00101110010100001011100101011110111100101010011111001001010010100
siempre ser malo tonto enterar,10010111101101001011011110011001110011010100010001010011111011011
ir trabajar justo pasar delante,01011101001001010001100101010111111011101111001011000010111101010
dado vencido regresado granja wu,00101101100001010100001000100011100000101001111101101010110000110
hacia mar gente mirar abajo,01010010101000110100001011010011100010101101100100110000000010100
tío ir tirar papel ensuciar,10100101110110101110100100101000010001101111000010100011111010011
él descubrir sólo contener pequeño,10101101100000011000111111100111010011000100111011000111110000110
luego cruzar río lobo traer,01100101011000010101100010100100111010001100100101101010001101001
esperar ilusión día llegar turno,01000011100110101100000111001110011011001100011100011010010110101
decir filiberto panadero mientras tocar,00101110010100100100111010011101111111101101011111001010000110101
vecino mientras hacer bocadillo nunca,10100111111010110101111100010100100110000010101011010111001011101
tiburón avanzar hacia hambre seis,10100000011000001000110111010100101010001010011001001001011000100
torre cima alto jaula oro,10100010110000010000001010000010001000001011110001000111011000011
lanzar él casillo multicolor seguir,01100000101111010110110000000111001111101101111001011001010111100
él fortuna querer menos nombre,10101101100000100101100001100010010000101101010110000111001001000
viajar alejado gente tairo disfrutar,10101001111010000011110000010011100010110011101100000011011011011
gente importante así arreglar echarar,01001110001010101100011101000011111011000001101111110011100111011
superniño resolver problema decir seguro,10011100001111001000000010100001010000000101110010101001011000001
siempre tanto feliz sonrisa oreja,10010111101101001110111100010010001111110011010010000111010110110
decir hijito tú crecido tiempo,00101110010100101010100110101001011110100101010010001010000001101
tres vez invitación participar aquel,10100100101001010100111100010111001110101111001001000000110010110
serpiente emplumado transformarse hombre común,10010111000110011101111000101000111111101010101110100010010011111
piel poder disfrazar yo león,01111110011101000000100010001101101101010101100010000110001001000
dibujante músico escultor troll solo,00110101000010111000000111010000100100110100101000111001100111000
calor lumbre leñador exclamar apoyar,00011001101100110010110011011000100011001000110010110000101111010
incapaz ver verdadero navidad pasar,01011001011001010100100001101010010011001110000111000111100101100
allí tiempo colocar bien pieza,00001000001001010000001101001000100110000010101000000111111010011
tanto pronto desenterrado puñado espinaca,10011101111001000010111100001100100101010000111111010100001111001
gentil simpático ofrecer ayudar él,01001110001101001100001110011101000100100010010010101010110110000
polilla pasar volar ver mosca,10000001010110111100101100101010111001010101001000010110111010000
soler tener cabeza grande peluda,10011001100101001111110111000110001010001001111100000111101110100
día sapo enterar fiesta cielo,00111001101101001010101101001111101101101001001100100001111111101
gritar él capitán deber regresar,01010000000111010110110000000110111001100101101111011000111000010
lujos palacio antiem construir propio,01100101100000111011110101000010101000100100110111111000011000001
mujer corona poder ser reinar,01101111000110010100100101100000010001010010110111101000111000111
delante decir tanto bonito si,00101111010100010111001010100111011110000010101111111001011110001
reflexionar asunto buen rato decidir,10001101011000000111110000000101110110010001010101110010111001001
bosque ver cerdito menor dormir,00010110001101010100100001000111101011001101010101110011100001111
vivir lado malo isla dos,10101011010000110000001000011001110011001011101100000011100010010
notar uno piedra grande alto,01110010100001010011000100011111100101101001111100000000100010000
nunca pensado hacer sufrir ojo,01110010111010111101111010010100100110010011011110000111010010010
jardín abuela encontrar raíz asemejar,01011110000000000000101101001111001010110001011001100000111011011
hombre querer complacer él disponer,01010101110101000100100001001001000001010101101100000011011100011
feliz pandora poder olvidar caja,01001000111110111100000001100000010001001110101000010001100100010
palacete salir después cargado saco,01110111101001001010010100001100111010000011100000011001010000010
allá decir esmeralda esmeralda promesa,00001000000110010111001010010000101010101000010101011000010110100
paloma dejar caer hoja árbol,01110111111000010111100001000110010000101010101101001010110101110
afortunado poder utilizarla gran jefe,00000100111111000000100010101001101001001001111011110101111000111
blanco nadar delicioso llenar estómago,00010101010010111000001101001011111010001100011101100100010110000
hecho ninguno truco tanto furioso,01010011111010111000110111101001010110010011101111000100110010011
encontrar balde lleno mitad leche,00111100101010001001100110011000111100001101101000010110000101001
regresar encontrar esperar canto mujer,10001110000100011110010101010000111001100011011010100110111100011
esperanza encontrar resguardo solo encontrar,01000011100000011110010101100011111110110011001110000011110010101
comadrejar liebre topar pato ardilla,00100010110010110001010110101000100100101111010011010000110100101
decidir dejar él ir solo,00101110010010010111100001101011011000001011101001001001100111000
ojo elefante finalmente montón hierro,01110100100100011101010001010010011110101101110000010101010100000
cualquiera dos estafador acercar emperador,00101011010000011100010010010001000101100000010100110011101110000
volver loco general reino país,10101011101010110010011000010011011110010001110010000111101010100
día siguiente ratitar poner lacito,00111001101101001100000000100010101010010000001101110110000000101
normal mucho suerte mayoría cosa,01110010010100110111011000100110111000101101001101000010100110100
si hacer si aquel si,10010111100010101001001100100101111000100001100101101001011110001
comenzar correr mezcla sudor lágrima,00100011001010010100101001011010111001110011011011100110010110111
león querer reino así pasar,01100010010001000100100001100011100100000001111101100111100101100
secar él lágrima adrián llegar,10010101100011010110110000011001011011100000100011110110001110001
social montón cosa andreo entender,10011001001100110111000001001010011010000001001111000011111010101
día anansi araña flojo enorme,00111001101100000100110101000011001101001001010011010011111001010
verá realizado tres primero deseo,10101001100111000101101011101001001010010000100011000011001001110
abrigo desmenuzar secreto cada paso,00000001010010011001011110100101011001100011000111110111100110011
pasar pesar enorme vergüenza dar,01111001011000111110110110001111100101010101001010110010110110100
discusión provocar conseguir acabar aquel,00110110101001000011010101001001100111000000010000010000110010110
si encontrar libro buscado escrib,10010111100010011110010101011000101001100010111111010100000110111
permitir elegir persona servir juez,01111101001100011101010101011111010101110010111001110101111011110
montaña llegar justo final mago,01101101111110110001110001010111111011101001001111000110011011000
colocar demá comprar libro vacío,00100010011000010111111101001001001000101100010100111010011011101
isla uno planta darir fruta,01011101100001010011000100100000000000100101101101010100101111110
doc_from_tale vez viejo sultán preocupado,00110111111001010100111100101010100101010011011110111000001101100
sonrisa hacer ancho dejar entrever,10011010010000101001001100000010011011000101111000010011111110101
malvada aunque famar ser él,01100111010010001000101110010010000001010010110111101010110110000
bueno embargo siempre andar metido,00010111011100011101100011100101111011000001001110100110101101111
hoja zanahoriar raíz frijol guardar,01010101101001010110010001100010110011001001011101110101000011111
secreto volar veloz hacia corazón,10010101100111010101110010101010000010101010010101000010100100001
libro abierto biblioteca todo hoja,01100010100110000000011111000101001101110100001110010101010110100
solo quedar esquina contemplar féretro,10011001110001000100010010010001000011000100111010100100110011011
comida deliciós hacer pensar orgulloso,00100011011110010111110101010100100110001111011111000111010111110
usar menudo llamar caperucita rojo,10100110010110110101011111011000110011100011011011111001001010000
embargo siempre andar metido problema,00111011000111001011110110000010011101001101011011111000010100000
vivir allí siempre formar cruzar,10101011010000000100000100100101111011001001010110100010101100010
leer terminar informe marchar habitación,01100001100001010000000000010110101000101101000101110101001000001
saber guardar silencio hacer ruido,10010011101100101000011111100110000001101010010011001001001100100
salir día casa ir trabajar,10010100101000011100110110000111001011101011101001001010001100101
embargo lápiz nunca encontrar buen,00111011000110110010111001011100101110100111100101010001011101100
día cuento doc_from_tale vez niño,00111001101100010101111001001101111110010101001111000111000111101
aquel idea vecino cuanto deshacer,00001100101100101011110101101001111110100101011010100011001010011
tarde ir camino ciudad asno,10011110001010101110100100000110100110000100000101100000111100011
dedicar vida sabiduer riquezar separar,00101110101011010101000011100100111011110010001111011001011011100
higuera favor dame frotar si,01010101000110100100010101001011011001001001011110101001011110001
juan mirar enorme ollo tres,01011110110000110110010011001111100101001110100110111010010010100
dejar atrapar lanzado tirachina volar,00101111000010001000011001011000001010110100000111101010101110010
casa abuelito señor lobo responder,00011100101110000000110011100101110110101100100101101001000001011
leer leer millón propio página,01100001100000110000110000011011000001010000110000011000100000000
admirado contemplar él solo querer,00000100000100010011101010101011011000010011001110001000100100001
llevarte mís dorotear primero vestirte,01100011111110111000000100001110001000110000100011001010100111000
apunto comenzar cony conejitar asustado,00001100100010010001100101001010001101100100101100010000111110010
seco sitio calientito seguro humilde,10010101100101001100011100000110010111010010110000010101011100001
él momento lanzar rayo plantar,10101101100000110110110111011000001011110001011000111000000000011
llegar mañana lugar cuero dejado,01100011100010110100110110011001010110100101011111010010111100000
aprendiz hado madrín mágico maravilloso,00001100001000101001011000011001100111101101111110000110100010011
probar ciento jabón lejía descubrir,10000100111100010000000001010111011010001100001101100011000111111
anciano lugar jardín crecer árbol,00001001110000110010101101010111100000000101010001111010110101110
moreno barba negro tanto alto,01101110010010001001110010011100010100010011101111000000100010000
hijo don importante vean decidir,01010101001110011100001011010110001110110100111110110010111001001
encontrar campesino decir amigo caminar,00111100101010001101010100001011100101000001001010010001101001001
zorra tampoco quedar esperar respuesta,10101100111111001110111010100010001001001000011100111001000001110
madre siempre dado importancia problema,01100110010101001011110110001011011000001011000111001000010100000
querer poder pelear yo tú,10001001000011000000100010011110110101010101100010001010010111101
querer hijo decidir necesitar primero,10001001000010101010100111001011100100101110001000011000010001100
torta hecho agua harín botello,10100010110110101001111101000001011101101010011100010001011001100
planear salir escondite volver dominar,01111111111111001010010100010000011010010101011101010011100000111
comentar dónde sacar rey mida,00100011000110011100111000100101000000110010001010100110101110101
bajo colchón levantar él descubrir,00010011000100010000111101011000011111010101101100000011000111111
dos vez olvidar importante favor,00111000100101010100111100011101010000101011000111010100100010101
año tanto preocupado regalo banquet,00010010110111001110111100100000110110010001101101110001001101110
roca buscar él bichito comer,10010010010000001011111111101011011000000010100111010010001100110
hoja libro vacío peor libro,01010101101000110001010011101001101110101111011111100110001010011
ogro grande feo ojo parecer,01110100010110100111110000010010010001001110100100100111100010100
enferma ir llevar él galletica,00111101010000101110100100011000111111010101101100000100110100010
incrustación piedra precioso atado cuerda,01011001110100111111001011100000101100000001111110110010101111010
cierto día mientras gigantesco león,00100000000110011100110110011010111110001001110011110110001001000
posadero enviara establo abandonado bastante,10000010010010100000000001010001000100000000000101100001010000000
llegar palacio rey escuchar rey,01100011100010111011110101100100010101001000010000001001000101010
tardar escapar él busco comida,10011110000100100000011111101011011000000011000000110010001101111
ahora liderado gran ferocitauru planear,00000110010000110001010101010011110111101001001001000111111111111
buen día ganso garbanzo pato,00010111011000011100110110010011010111101001101100000111101001101
conocer amigo amigo fantástico nunca,00100110001010000100101001000010010100101001000011000111001011101
mientras cenar lujoso restaurante ciudad,01101011111000001111000111011001011000110010000100000010000010110
burro encontrar piel león medio,00010111111000011110010101011111100111001100010010000110101000010
trom encontrar mar heroico trim,10100101001010011110010101011010000101101010100101111010010010111
dentro mochilar día siguiente volver,00110000000000110110100011001110011011010011000000001010101110101
viejecita dulce sonriente poder mal,10101010001100011100100101100110100011110000001000100110011011011
costa tener hacer trabajo pesado,00101001111011001111110111010100100110010100011001100111110110100
sombreado niña poder resistir él,10011001111100111000111001100000010001010010000000011010110110000
herv olla desprender olor hipnotizante,01010100110010111010011010001100111001001110100111010101010101010
hogar humilde anciana vivir gata,01010101100110101011100001000010011011110101011010000100110110101
necesitar eligierar mejor enviar él,01110001000010011101011010011010100011101000000000001010110110000
hacer radiografía descubrir anillo si,01010010011001000101000001001100011111100001010001001001011110001
red romper creer poder volver,10001101000101001001010011001010100101010000001000101010101110101
convertir él dueño ciudad servir,00101000100011010110110000001110010010000100000101101001011100111
emoción durar guiso preparado cigüeño,00111011010010011100101010010100011000010000011100100010000001001
rey pedir anciano ministro ver,10010001010100111101011011000010011100001101100010011010100100001
sentir él débil suplicar troll,10010110110001010110110000001110011000110011100011011010010100011
sacar rey mida extraño turbante,10010100000011001000101010011010111010101000111100101010010110011
exprimidor palabra elaborar especie zumo,01000111000000111011110011001110100110001000011001011010110100100
ser mejor músico mismo dio,10010110111100110101000111011100000011101101100111000011011000001
lloró ratoncito silencio colgado rama,01100100011001000101011010100110000001100100010000111000101000101
falso acercar conseguir riqueza hacer,01000111111010000001010011001001100111010010001111000101001001100
cajo enfermedad envidiar vanidad engaño,00011001001000011110101010010000000001110100111010110011110111011
todo televisión mundo tecnología avanzadísimo,10100001110011001111011100011011110100110011110011100001000110110
demás niño pin preocupar actitud,00101111111100111000111101011111101101110000011011010000001101010
estudiar asunto responder falta madre,01000101010010000111110000100100000101101000111111100110011001010
apenas ver cartel sentir tanto,00001011010001010100100001000111001010010010110110001001110111100
patito feo sino apuesto joven,01111010010110100100100010100110001001100001100011100101111010011
grano arruga seguro así alguno,01001111110000000111001101100101100000100001111101100000011111001
cada niño vivir duendecillo felicidad,00011000111110111000111101101010110100000111000111110100100011011
nuevo mala suerte pues prometido,01110010110110110011011100100110111000110000111010001000010111001
topó racimo uvas grande jugoso,10100010010111000100111111101001101010001001111100000101111101001
tamaño perfecto acceder ayudar él,10011101110010111110011000000000100100000010010010101010110110000
leche ranita respetir saltar nadar,01100001010011000101001001100100000011010010100101100111000001101
pequeño tiendo hacer famoso zapatero,01111100001101010000010001010100100110001001000001011010110010100
decir palabra mágico comadrejo quedar,00101110010100111011110011011011111100000100010110101000100010010
camino hospital pedir conejo esperar,00011010011000101011010000011110101101100100101100110100001110011
mercader camino regreso atravesar bosque,01101011000000001101001100100011100010000010000110110001011000110
alguien importante preparar carro rico,00000111110000101100011101100000111001100011100100101001000110001
cabeza cepillar calir cepillo bambú,00011000101000001111001111000110010111100011110100000001001101000
amigo papás hermano querer generoso,00001001010010111100001110010101000111110001001000010100111000000
varios noche apenas notar cada,10100111100100111001000001000010110100001110010100000001100011111
enterar él gran soid poderoso,00111110110111010110110000010011110111110011001011011000000100011
ahora saber ver tanto diferente,00000110010001001001110110101010010000110011101111000011010110000
mejor deseo crecer convierta mujer,01101010001110011001001110001010100011100101000101100110111100011
escuchado acoger princesa enseñar él,01000001111110000001011100100001000111000111110100011010110110000
olla tocar puerta tortuga amigo,01110100110101010000110101100001110011010100010111100000100101001
ir rápido poder conseguir malo,01011101001001001001110010100000010001000100110011100110011100110
jaime siento ir dejar mundo,01011101110001001011110111010111010010000101111000010110111101001
sentado silla frente ventana contemplar,10010110101001001100000110010010111001010101000110010010011101010
querer salir descubrir tampoco dibujado,10001001000011001010010100001100011111110011101110100011010100000
mejor soldado nunca tanto cerca,01101010001111001100101111011100101110110011101111000001111010010
fin ir poder hacer bueno,01001001110110101110100100100000010001001010010011000001011101110
ventana momento recoger papel encontrar,10101000110010110110110111100011000011101111000010100011110010101
untar mantequilla siempre esconder bajo,10100110001010110100000011100101111011001000001100010001001100010
hueco aliciar solo tiempo huir,01010110100110000011111011100110011100010100000011010101011011011
transcurrir tiempo niño convertir hombre,10100011110011010000001101011100011110100101000100010101010111010
cigüeño alcanzar fácilmente guiso pico,00100000010010000011100101010011001101001010001100000111111000100
animal tonto gana hacer cualquiera,00001010001011010001000101010011010100001010010011000010101101000
nika pesar ser sencillo granjero,01110001101000111110110110100101101111010010110100000100111110111
mismo pasar mesa cuanto tocar,01101100111000111100101100011010110101100101011010101010000110101
campesino decir amigo caminar si,00011010101000010111001010000010010100100011010010011001011110001
robar quieres ser tipo duro,10010010001011000100101001100101101111010100000110110011100101100
genial bubuah asustar pasar noche,01001110000010001011101011000011111001101111001011000111001000001
dos luz resplandecient irrumpir oscuridad,00111000100100110010110110100100000100101011101010110111011001000
elefante sentir estupor caer sueño,00111010100011001011011000010001010111100011001000011001101110011
decir dar gran abrazo niño,00101110010100010110110100010011110111100000001001110111000111101
observar traje informar él fecha,01110011011111010001110001010110101000010101101100000100100011010
forma letra lanzar fantasma tocarlo,01001010110000110000111011011000001011101001000010101010000110110
navidad oscuro triste mundo tanto,01110000111000111011001001101001001110001101111010011001110111100
moriré hambrir pues llave puerta,01101110011000101001100111100001110100001100011011101000011100110
maravilloso decidir perro ojo inteligente,01101000100110010111001001011111010100001110100100100101101111110
ayuda prójimo necesitar tarde temprano,00010010001101000011011010011100010000110011110001011001111110000
herramienta seguir bata médico gran,01010100110001001010111100000101000001101110000000000100111101111
bruja país vecino arrasar país,00010111000010111101010100101001111110100001101110000111101010100
dragón permanecer encerrado servir ser,00111000101110111110100010001111000110010010111001111001011011110
vea familia compre regalo siempre,10100111110100100100000011001001001010110001101101111001011110110
comenzar escribir todo aventura llenar,00100011001010100000111001101000011100100010001110100110001110110
formar jurado cucaracha lombriz escarabajo,01001010110100101111110010001010111001001100101000100100000100001
vestir ropa corriente hacer dudar,10101001101111001001010111001010010101101010010011000011100011011
receta tampoco costar terminar decir,10001011110001001110111010001010011111010100000000000010111001010
cómo curar miedo entonces dedicar,00101101011000010110011000011010111011100111111000110010111010101
tanto queja noche propio papá,10011101111001000100011100011100100000110000110000010111100001101
plantar maíz casi frente ventana,10000000000110110100110101000111001110101001011100101010100011001
preferir molestar él peor aún,10000010111000110110110010101011011000001111011111100001001011100
tanto horrible vecino aconsejar deberíai,10011101111000101011001011101001111110100000011000010010110111110
rabio envidia encadenar abrasar él,10001001111000100000000010001110111111000000001001001010110110000
florecer primavera otoño brotar manzana,01001010100001000010001000011101100111000010110111110110100000110
día repente arpa comenzar entonar,00111001101101000111100111000011011001100100011001010011111100010
poder sanar él último momento,10000001000101001010100110101011011000010101101111100110110110111
si casar rata comen oro,10010111100010001110011001100010101000100100011000100111011000011
ser objeto burla comentario decidir,10010110111100111001100110000101111010100100011001000010111001001
saber sandía poder hablar decir,10010011101101001010101000100000010001001010010010010010111001010
abrir mismo titular feliz navidad,00000001010100110110011100101000010111101001000111110111000011100
empezar leerlo elegir peor huno,00111011101000110000110001001110101010101111011111100101011101010
lobo lamer relamío pensar fabuloso,01100100101100110000010010100011100110101111011111000100011110110
hablar decir anansi imitar mejor,01010010010010010111001010000010011010101011000011100110101000111
recorrer mundo recibir fiesta homenaj,10001100101110110111101001100010111111101001001100100101010111101
llevar mantequilla envolver él hoja,01100011111100110100000011010000000010010101101100000101010110100
parar medio camino descansar debajo,01111000100100110101000010000110100110000110001010100010110111100
descubrir comenzar quedar él fuerza,00110001111110010001100101100010001001010101101100000100110001001
ocupado hacer querer querer querer,01110011110100101001001100100010010000110001001000011000100100001
extraño turbante insistir usar él,01000111100101010010110011010110111000010100110010111010110110000
gritar alegría allí ninguno pantalla,01010000000110000011101111000010000010001110001101110111100000011
tiempo solo poder llevar él,10100000011011001100111000100000010001001100011111101010110110000
perla diamant traje elegante añadir,01111101000010011010011100101000111000100111010100110001001011001
montón pelo movimiento saltar zampó,01101110000010111101110010011011101011110010100101101010110001111
