lambda_gram,embedding
lamentable,0011000010001001
estúpido,0010001000110010
2875,0000000000000111
negar,0011011000110101
flauto,0010001110010000
chica,0001000000001001
cumpleaños,0001010000101001
regordetar,0100010101011000
desenterrado,0001011000100101
encadenar,0001100100101001
festejo,0010001101010011
pues,0100001101000101
frase,0010010000100100
dónde,0001100001011000
probárselo,0100001001110101
espinaca,0010000101110110
advertido,0000000101010010
armatoste,0000010000110111
brís,0000011101010001
inimaginable,0010100100010100
cerrojo,0000100110010111
pantallar,0011100001011001
merecer,0011010001000000
viaj,0101010001000000
fornido,0010010000001000
gobernante,0010010100100110
rastrero,0100010001000111
corteza,0001001100110011
hechizo,0010011010000101
devorado,0001011010010001
atraído,0000010101001001
círculo,0001010001010010
diamant,0001011100000001
espero,0010000101110001
cocodrilo,0001000001111000
boscar,0000011100011000
caja,0000100000010000
animal,0000001100110010
calma,0000100000100111
encerrar,0001100101000110
estropeando,0010001000100000
llevarte,0011001000000111
todavía,0101000110000010
niebla,0011011001000100
deleito,0001010100110000
hombrecillo,0010011101001000
pueblito,0100001100110111
violín,0101010001100110
vestirte,0101010000110110
corneta,0001001100100000
exagerado,0010001001001000
pulpa,0100001101010011
volcán,0101010010010101
atardecer,0000010100011000
libro,0011000101010111
tortazo,0101001000100000
lloras,0011001000011000
ah,0000000110011001
pronunciar,0100001100000011
presuma,0100001001000101
impaciente,0010100000110111
plata,0100000100100000
gallinero,0010010001111001
osaka,0011011110010011
anuncio,0000001101010010
prir,0100001001100010
bigot,0000011010000011
dibujaste,0001011100001000
esperanzado,0010000101100111
admiración,0000000100110011
peluquero,0011100101111001
regalársela,0100010101010001
mitad,0011010100000001
crecido,0001001101010101
afectar,0000000101010101
importante,0010100001001001
mentira,0011010000110010
detective,0001011001110111
perrito,0100000000100101
déjamar,0001100001010100
difuntir,0001011100100100
pequeñajo,0011100110010001
desafiante,0001010101110001
gratis,0010010101100010
santa,0100011110010011
golpeé,0010010100110110
pasión,0011100100000111
largamente,0011000100000010
gentileza,0010010100010000
cercanir,0000100110000111
banana,0000011000100111
ambos,0000001010010101
exitoso,0010001001101000
último,0101010101100011
cerámico,0001000000000000
empapado,0001100100010000
diamante,0001011100000010
norteamérico,0011011001110101
figuritar,0010001101101000
caído,0000100101100001
prisa,0100001001100011
problema,0100001001110011
estudio,0010001000100111
platillo,0100000100100011
demostrado,0001010101000101
punto,0100001101100100
exterminarno,0010001010000111
amuleto,0000001100010001
haga,0010011001010110
bosque,0000011100011001
generosidad,0010010100000100
humeant,0010011110000101
insistencia,0010100100110001
puerto,0100001101000100
hermosísimo,0010011100001001
dos,0001100000100001
organizarlos,0011011110000100
hierba,0010011100100000
mereces,0011010001000001
tocasar,0101000110000000
castillo,0000100101000100
hilo,0010011100110001
vero,0101010000110000
llover,0011001000100011
salvo,0100011110000011
entender,0010000000010101
rebotar,0100010010000100
pelear,0011100101100110
repartir,0100010110010010
encerrado,0001100101000101
malo,0011001100010011
enterrarir,0010000000100100
oscuridad,0011011110010111
volar,0101010010010010
bondadosa,0000011100010001
comienzo,0001000101000100
cambiaréis,0000100000111001
ganso,0010010010001001
paliza,0011100001000011
trolls,0101001010001001
aro,0000010000111001
rico,0100011001110000
flota,0010001110010110
separar,0100100001000011
érase,0101010101010011
consigo,0001001001000001
jirafa,0011000000100100
misteriosamente,0011010010011001
zorrillo,0101010100110111
ratonville,0100010001100000
lamentar,0011000010010000
pérez,0100001101110110
ansiosamente,0000001100111001
experto,0010001001110010
olla,0011011101001001
leal,0011000100010110
astuta,0000010010011001
trampa,0101001001000100
pintoresco,0100000010001001
intacto,0010100101000101
auxiliar,0000010101110100
desprender,0001011001100010
asibikaashi,0000010010000010
según,0100100000011000
enjaulado,0001100110010110
provocado,0100001100100011
labio,0011000001110110
pingüino,0100000010000000
ós,0101010101100010
miau,0011010001011000
vergüenza,0101010000100101
virus,0101010001101000
comodidad,0001000101000101
mamá,0011001100100001
obsesión,0011011100000110
comandar,0001000100100010
doler,0001100000000101
patita,0011100100110000
cabo,0000011110010111
hachazo,0010011001001000
llamo,0011000101111001
tomate,0101000110001001
manda,0011001100100110
fracasado,0010010000011000
huno,0010011110010111
gruñir,0010010110001001
prenda,0100001000011001
piedra,0100000001100000
fama,0010001100010010
urgente,0101001100100110
espeso,0010000101110011
fase,0010001100101000
defender,0001010100000110
seriedad,0100100001001000
gran,0010010101010000
viviera,0101010010000011
delante,0001010100100110
murciélago,0011010101111000
cuatro,0001001110010100
desterrado,0001011001100111
flojo,0010001110010001
emisión,0001100100000010
participant,0011100010010011
medio,0011010000000111
fosa,0010010000010011
dátil,0001100001010000
jugar,0011000001000100
sombrero,0100100100110101
antiverdura,0000001101000111
envidia,0010000001100000
despierto,0001011001010100
ajajá,0000001000010100
discusión,0001011101010100
gruñero,0010010110000110
revolver,0100011001011000
higienir,0010011100100010
insoportable,0010100100110011
benandonner,0000011001101001
solicitud,0100100100100100
pavo,0011100100110111
burl,0000011101100011
cuervo,0001010000010100
señora,0100100001100000
unido,0101001100010111
vivirlo,0101010010000110
flores,0010001110010101
alumno,0000001010000000
lata,0011000100001001
cuyo,0001010001000000
papás,0011100001110000
sombrío,0100100100111000
libertad,0011000101010001
lista,0011000101110001
segurísimo,0100100000010111
forcejear,0010010000000000
permitir,0100000000100011
ayer,0000010110010000
llegues,0011000110010011
rápido,0100011100110011
remover,0100010110000010
tesoro,0101000100111001
debí,0001010001111001
buitre,0000011101011001
asistido,0000010010000110
secuestrar,0100100000000101
pillir,0100000001110011
continente,0001001001110011
granjero,0010010101011001
irritado,0010100110010011
diario,0001011100000100
pagado,0011100000100101
apenar,0000001101100110
verar,0101010000010111
pedacito,0011100101000101
chico,0001000000010001
corer,0001001100011001
acierto,0000000010010000
jactar,0011000000000010
ala,0000001000011000
diz,0001011110010011
servido,0100100001010010
luego,0011001001001001
historia,0010011100110110
sapo,0100011110010101
temido,0101000100000100
convertiremo,0001001100000001
cargado,0000100100000100
enfermo,0001100101110101
exprimidor,0010001001111001
gordita,0010010100110111
josé,0011000000101001
deliciosa,0001010100111000
sonreír,0100100101000010
atrevir,0000010101010110
espalda,0010000101000111
oh,0011011100110100
invento,0010100101110100
siiiii,0100100001110110
mayordomos,0011001110010010
entusiasmar,0010000001010011
intrigar,0010100101100010
diseño,0001011101010111
patada,0011100100100010
frágil,0010010001000101
corazoncito,0001001100010110
excesos,0010001001010111
manzán,0011001101001001
enredado,0010000000000101
rosas,0100011100010000
bieeeir,0000011010000001
alucinado,0000001001111000
charlar,0001000000000111
gustoso,0010011000100010
infinita,0010100010010111
grueso,0010010101111000
bromeandodijo,0000011100110111
amistoso,0000001100000110
tejía,0101000010001000
lirar,0011000101101001
notar,0011011001110111
acogido,0000000010010110
iracundo,0010100110001000
ayudant,0000010110010011
prado,0100001000000001
lechuga,0011000100100001
pepo,0011100110001001
madrastrar,0011001001111001
poder,0100000101001001
prácticamente,0100001100100111
actuase,0000000100010011
genéticamente,0010010100010010
cascabel,0000100100110001
amarillenta,0000001010010001
salgo,0100011101100110
grandeza,0010010101010010
hansel,0010011001101001
solitaria,0100100100100101
visir,0101010001110001
estupor,0010001000110000
construcción,0001001001010000
gruñón,0010010110010011
mediodía,0011010000001001
simplemente,0100100010001000
espacial,0010000101000011
bastante,0000011001001001
tapo,0101000001100111
escrib,0010000100010100
delicado,0001010100110110
dedicado,0001010100000000
necesita,0011011000101000
vara,0101001101100101
cintar,0001000001001000
necesitamo,0011011000101001
melodiós,0011010000011001
salchichaber,0100011101011001
conejitar,0001001000000100
cocín,0001000001111001
ejercicio,0001100001110101
verdura,0101010000100010
marqués,0011001101110111
espeír,0010000101110101
bajo,0000011000011001
fría,0010010001000110
estudiarar,0010001000100101
decken,0001010010010011
pulsar,0100001101010110
pesar,0100000001000000
recuerda,0100010100100010
desafiar,0001010101110010
saludar,0100011101110110
participar,0011100010010100
tele,0101000010010010
obstáculo,0011011100001000
recompensa,0100010100000110
gusto,0010011000100001
ventar,0101010000001000
prohíbir,0100001010010010
propuesta,0100001100001000
imagino,0010100000110001
trabajar,0101001000110000
protector,0100001100010010
caminito,0000100001001001
nadie,0011011000010010
abrazar,0000000000111001
ahorrar,0000001000000101
precario,0100001000000010
emperifolla,0001100100010110
controlo,0001001010010010
cruel,0001001101111000
través,0101001001100110
mango,0011001100110011
averiado,0000010110000010
nadar,0011011000010001
trueno,0101001010011001
competencia,0001000101010111
pañuelo,0011100101000010
red,0100010100100111
francés,0010010000100010
hoja,0010011101000010
quién,0100010000100010
apps,0000001110001000
animar,0000001100110101
kai,0011000001110000
agrado,0000000110000011
yonk,0101010100010101
llanto,0011000110000011
hurtadilla,0010011110011001
epimeteo,0010000001101000
camión,0000100001010011
habitación,0010011000110100
tropezar,0101001010010100
baboso,0000011000010100
infundir,0010100100000011
arrasar,0000010001000110
demasiado,0001010101000011
brujita,0000011101000100
tímido,0101001100010001
liberado,0011000101001000
hefesto,0010011010000111
maestro,0011001010010010
talar,0101000001010011
injusto,0010100100010110
castigar,0000100101000001
espejito,0010000101100000
exasperado,0010001001010010
fútbol,0010010001110011
cielir,0001000000110001
enseñaré,0010000000010010
busqué,0000011110000001
accidentado,0000000001110011
pintura,0100000010010000
mordisquear,0011010101000011
disparar,0001011101101001
señalar,0100100001010111
ana,0000001100010100
escurridiza,0010000100110011
olvidado,0011011101010011
vergonzoso,0101010000100100
tener,0101000100100001
hambrir,0010011001100111
salcedo,0100011101011000
adiós,0000000100110010
sikkim,0100100001110111
reconociera,0100010100010100
jaulo,0011000000010111
regaña,0100010101010011
pescado,0100000001000001
perdedor,0011100110010111
malvado,0011001100010111
mantequillar,0011001101000011
preguntar,0100001000010101
ratuna,0100010001100011
mier,0011010001100111
requetechupirratuno,0100011000000111
entrada,0010000000110000
gracia,0010010101000101
ahí,0000001000001000
midas,0011010001100000
lechuzo,0011000100100011
perú,0100000000110101
creo,0001001101100100
buque,0000011101100001
simpático,0100100010010000
simpatir,0100100010000101
terremoto,0101000100110011
ocurrir,0011011100011001
facilidad,0010001100000010
tallar,0101000001010110
polvo,0100000101100110
atado,0000010100010011
regado,0100010101000101
abrumar,0000000001000100
futuro,0010010001100101
reflexiona,0100010100110111
dueñir,0001100000110111
mal,0011001100000010
encerrarlo,0001100101000111
impulsivo,0010100001100001
frondosa,0010010000110110
tío,0101001100010010
navideño,0011011000100101
llevársela,0011001000010011
musculoso,0011010110000000
ahuyentar,0000001000000110
mayordomo,0011001110010001
ayudado,0000010110010010
dirigir,0001011101000111
peleado,0011100101100101
enamorar,0001100100100111
acercársel,0000000010000101
cultivar,0001010000100111
incidente,0010100001101000
celular,0000100101110100
sucio,0100100101111000
podrías,0100000101010101
acaudalado,0000000001110000
hechizar,0010011010000100
medianoche,0011010000000100
libera,0011000101000111
próspero,0100001100110001
truculenta,0101001010011000
lunares,0011001001010111
payaso,0011100100111001
adelante,0000000100100101
acud,0000000100010100
enfermar,0001100101110001
elefante,0001100010000010
querer,0100010000000001
globo,0010010100100010
llegue,0011000110010010
mercader,0011010000110111
consistir,0001001001000010
puajjj,0100001100110011
universo,0101001100100000
convierta,0001001100000101
idea,0010100000000111
pegajosa,0011100101010110
selenio,0100100000100000
cansar,0000100001110001
brutal,0000011101001001
distinguir,0001011101111001
larga,0011000100000001
exijo,0010001001100101
inconsolablemente,0010100001110100
comodón,0001000101000110
amarillo,0000001010010010
compró,0001000110000000
efusivamente,0001100001110001
hacerte,0010011001000110
cerca,0000100110000110
verdadero,0101010000100000
inclinar,0010100001101001
creto,0001001101100110
herido,0010011010010111
lujo,0011001001010010
atreveer,0000010101010010
videojuego,0101010001001000
ojalá,0011011100111000
lleves,0011001000010000
chiquitito,0001000000100000
pulmón,0100001101010010
mezcla,0011010001010111
afligeír,0000000101100000
canico,0000100001100111
toro,0101001000010000
líquido,0011001001110001
rumor,0100011100100101
bruja,0000011101000011
nacer,0011011000000110
zorro,0101010100111000
adversidad,0000000101010001
martillar,0011001110000000
bolsa,0000011100000011
principio,0100001001100000
derretido,0001010101100010
hallowear,0010011001100010
público,0100001110000010
efectivamente,0001100001101001
navidad,0011011000100100
jardín,0011000000010001
descubrir,0001011000010100
ruido,0100011100011001
tela,0101000010001001
carecierar,0000100100000010
puntita,0100001101100001
olvidar,0011011101010100
inmediato,0010100100011000
zampó,0101010100100001
entrenamiento,0010000001000011
coser,0001001101000010
inútil,0010100110000100
padr,0011100000100011
torpe,0101001000010010
impopular,0010100001000111
abuelos,0000000001010011
leído,0011000101000001
ráfagar,0100011100110000
embarcación,0001100010011001
prensencia,0100001000100010
constancia,0001001001000110
finn,0010001101110111
va,0101001101000001
comprar,0001000101110100
anochezca,0000001100110111
donoku,0001100000010101
casi,0000100100110011
tiranosaurus,0101000101100000
aturdido,0000010101011001
atender,0000010100100110
guarido,0010011000000110
contemplar,0001001001100011
pop,0100000110000000
redonda,0100010100101001
salir,0100011101110000
acudir,0000000100010111
maestra,0011001010010000
navegar,0011011000100011
aldea,0000001000110100
feliz,0010001101000011
anular,0000001101001001
pergamino,0100000000010100
copa,0001001100010001
elija,0001100010010001
campesino,0000100001011000
caso,0000100100111001
vanidad,0101001101011001
rato,0100010001010011
artista,0000010001110010
cabezar,0000011110010101
empleada,0001100100100010
fealdad,0010001100110111
celebrar,0000100101101000
epaminonda,0010000001100111
rino,0100011001110110
bota,0000011100100001
ayudante,0000010110010100
descender,0001010110011001
poquitín,0100000110000010
puro,0100001101100110
parecer,0011100001110110
fanfarroneer,0010001100011000
poeta,0100000101010110
dorotear,0001100000100000
funcionar,0010010001010101
miguel,0011010001101001
apasionante,0000001101100010
aprendí,0000001110010111
enmendar,0001100110011000
infinito,0010100010011000
sentimiento,0100100000111000
rota,0100011100010010
staffar,0100100101100110
completo,0001000101100110
malhumorado,0011001100010000
orejón,0011011110000010
susurro,0101000000110001
pradera,0100001000000000
gallina,0010010001111000
prisar,0100001001100100
quedártelo,0100001110010010
jersey,0011000000011001
idiotas,0010100000010010
quej,0100001110010101
sudar,0100100110000000
ater,0000010100101001
cabalgar,0000011110000110
habitacione,0010011000110011
sultán,0100100110010100
cielo,0001000000110010
lanzapalabra,0011000010010110
admitir,0000000100111000
portado,0100000110000111
presento,0100001001000000
arrecif,0000010001010010
obtener,0011011100001001
juro,0011000001100001
piko,0100000001101001
ramar,0100010000110111
jugarir,0011000001000110
desayuno,0001010110010000
amar,0000001010001001
municipal,0011010101110101
disponer,0001011101110000
tropical,0101001010010101
poner,0100000101110100
permanecer,0100000000100000
vuelo,0101010100000101
decírselo,0001010010011000
reciente,0100010010010101
hiel,0010011100011000
mando,0011001100101000
durar,0001100001000100
médico,0011010110010111
atrapada,0000010101000011
suspirar,0101000000100100
abandonarar,0000000000100101
apiadar,0000001101110001
pesebre,0100000001000110
reir,0100010101100111
partida,0011100010010110
proporcionar,0100001100000111
simplón,0100100010001001
fundir,0010010001011000
pierda,0100000001100101
mina,0011010001110110
estrago,0010001000010001
ninguno,0011011001010011
entero,0010000000100001
vano,0101001101100010
columpiar,0001000100010101
evidente,0010001001000000
robe,0100011010000111
ratúnez,0100010001100101
cazar,0000100101100000
banquete,0000011000110100
demostrartir,0001010101001000
bichito,0000011001111001
quitar,0100010000010110
tecnología,0101000010000001
ensuciar,0010000000010011
casar,0000100100101001
ferocitauru,0010001101001000
tribu,0101001001110100
libre,0011000101010100
oliero,0011011101000110
matar,0011001110000111
nariz,0011011000010111
huevos,0010011110000000
cenar,0000100101110111
escapado,0010000010001000
especialmente,0010000101010100
miedoso,0011010001100011
vestir,0101010000110101
bendito,0000011001110001
puerta,0100001101000011
inmóvil,0010100100100010
arena,0000010000101000
refugiar,0100010101000001
rebuzna,0100010010000101
deberías,0001010001110100
lán,0011001001100001
gatito,0010010010010101
juzgado,0011000001100110
cuidado,0001010000011001
chirriar,0001000000100001
transformado,0101001001010010
gravemente,0010010101100100
recomendar,0100010100000101
concejo,0001000110010000
entr,0010000000101001
resultado,0100011000111001
apo,0000001101111001
músico,0011011000000100
botín,0000011100100101
lisa,0011000101110000
gota,0010010101000010
consegu,0001001000110010
posar,0100000110010011
excelente,0010001001010011
cañón,0000100101100010
panadero,0011100001010011
antepasado,0000001101000001
temprano,0101000100010010
reparte,0100010110010001
elefant,0001100010000000
invención,0010100101110000
bondad,0000011100010000
escrito,0010000100011000
temía,0101000100010100
afirmar,0000000101011001
largo,0011000100000100
lograr,0011001000110110
delicioso,0001010100111001
cervatillo,0000100110011001
cinta,0001000001000111
hervir,0010011100010011
tocador,0101000101110111
miniatura,0011010001110111
siesta,0100100001100111
animalito,0000001100110100
zepo,0101010100110001
campar,0000100001010110
joroba,0011000000101000
crema,0001001101100001
apenado,0000001101100101
guitarrir,0010011000011000
pececillo,0011100101000011
apuro,0000010000010000
escenario,0010000010010110
descocado,0001011000000000
cruzó,0001001110000100
rattison,0100010001100010
refutar,0100010101000011
aburrir,0000000001011001
perseveranciar,0100000000101000
copete,0001001100010010
camo,0000100001010100
lobos,0011001000101001
raro,0100010001000100
regresado,0100010101100000
cambiado,0000100000110110
ogro,0011011100110011
normalito,0011011001110010
adivináis,0000000100110001
esfuerzo,0010000100111001
policía,0100000101010111
lágrima,0011001001011001
conseguido,0001001000110011
siringuir,0100100010011000
cabecito,0000011110010001
juguete,0011000001010011
nevado,0011011001000000
gigantesco,0010010100011000
criticón,0001001101110110
encajar,0001100100110000
atorar,0000010100111001
rasgar,0100010001000110
dedicársela,0001010100000011
dejándome,0001010100100001
descubrimiento,0001011000010011
mandar,0011001100100111
musitar,0011010110000100
pompa,0100000101110000
adelgazado,0000000100100110
asombroso,0000010010010010
mida,0011010001011001
impresionant,0010100001010101
puntir,0100001101100000
fortalezo,0010010000010001
déjame,0001100001010101
encanto,0001100100110110
maldición,0011001100000111
frutal,0010010001000011
ricito,0100011001101001
hueca,0010011101110001
decidir,0001010010001000
deliciós,0001010101000000
madriguero,0011001010000011
visiblemente,0101010001110000
calmar,0000100000101000
asombro,0000010010010001
ejército,0001100001110110
boca,0000011010010100
ten,0101000100010110
cajo,0000100000010001
taller,0101000001010111
propósito,0100001100001001
soplar,0100100101001000
acertar,0000000010001001
junco,0011000001010111
valiente,0101001101010100
prometeo,0100001010010110
mirad,0011010010000110
sentar,0100100000110110
esconditir,0010000100010000
desconfiado,0001011000000011
extrañeza,0010001010010101
bloque,0000011010010010
obligatorio,0011011100000000
s,0100011100110111
cucaracha,0001010000000000
inmensidad,0010100100011001
goloso,0010010100110010
tiró,0101000101101000
espectáculo,0010000101011001
aplaudir,0000001101110011
decir,0001010010010000
etiqueta,0010001000110101
entiend,0010000000100101
pérdido,0100001101110101
delincuente,0001010101000001
colín,0001000100010111
cartel,0000100100100100
empujar,0001100100100101
lágrimas,0011001001100000
excentricidad,0010001001010100
simpatía,0100100010000110
victoria,0101010001000110
cruzar,0001001110000011
casado,0000100100101000
veredicto,0101010000100011
sobrar,0100100100001000
titar,0101000101110001
bonito,0000011100010010
enviara,0010000001011001
ranita,0100010001000000
jaula,0011000000010101
tiro,0101000101100110
proezas,0100001010000010
cartón,0000100100100101
grrrrr,0010010101110111
ofendido,0011011100101000
mantequilla,0011001101000010
suceder,0100100101110100
indeseable,0010100010000010
madriguera,0011001010000010
genuín,0010010100010001
desván,0001011001110110
pinchar,0100000001110111
dibujado,0001011100000101
creido,0001001101100000
cima,0001000001000011
cueva,0001010000010110
oro,0011011110010010
estatura,0010001000000100
viejecito,0101010001010001
mentirar,0011010000110011
compartirer,0001000101010010
medalla,0011010000000001
vaya,0101001101110011
tras,0101001001011000
dificilísimo,0001011100100001
cráter,0001001110000101
girar,0010010100100000
egoísta,0001100001110010
pertenecer,0100000000110011
guiso,0010011000010110
sentía,0100100001000000
pretenda,0100001001010000
tono,0101000110010011
mercancía,0011010000111001
breve,0000011100101001
lana,0011000010010011
quehacere,0100001110010100
puntudo,0100001101100101
lar,0011000100000000
calvo,0000100000110001
aguante,0000000110010010
desees,0001011000100000
vuelta,0101010100000110
india,0010100010000011
gigante,0010010100010110
excepcional,0010001001010101
cualidad,0001001110001001
cumplir,0001010000110001
introduciéndolo,0010100101100011
colorín,0001000100010100
carta,0000100100100011
cuenta,0001010000000110
encargarte,0001100100111001
cocinera,0001000001110100
estrecho,0010001000010011
desconfianza,0001011000000100
vaso,0101001101110010
peinar,0011100101100010
realizado,0100010001110100
susto,0101000000101001
pulpo,0100001101010101
respuesta,0100011000110100
superniño,0101000000000111
grumet,0010010110000010
descuido,0001011000010111
ceja,0000100101100101
supervisión,0101000000010001
frotar,0010010000111000
causar,0000100101010001
pagar,0011100000100110
chorro,0001000000100110
asustar,0000010100000100
decepción,0001010010000100
muchísimos,0011010101100010
aburrimiento,0000000001011000
dol,0001100000000100
enfrente,0001100101111001
vegetal,0101001101111001
feroz,0010001101010000
cuchillo,0001010000000100
50,0000000000010010
utilizado,0101001100110100
cultivado,0001010000100110
deidad,0001010100010000
ligero,0011000101100100
acalorado,0000000001100110
descanso,0001010110010100
gruñeron,0010010110000111
pataleó,0011100100100110
profecía,0100001010000100
ignoranciar,0010100000010111
cuidadlo,0001010000011000
capaz,0000100010000110
buscatesoro,0000011101110110
trabajo,0101001000110001
acercar,0000000010000010
tejedora,0101000010000100
agranda,0000000110000100
varios,0101001101100111
timón,0101000101010010
mayor,0011001110010000
llegaría,0011000110010000
mentiro,0011010000110100
prometo,0100001010011001
aldeano,0000001000110101
hoy,0010011101110000
protegido,0100001100010110
biblioteco,0000011001111000
mujercita,0011010101101001
emocionado,0001100100000100
resplandecir,0100011000110001
atajo,0000010100010100
enojado,0001100110011001
esmero,0010000101000001
social,0100100100010010
sed,0100100000000111
semilla,0100100000101001
tapó,0101000001101000
anoche,0000001100110110
agarrar,0000000101110001
mapa,0011001101010000
barriga,0000011001000010
rival,0100011010000100
disgusto,0001011101100101
abundantemente,0000000001010110
tonto,0101000110010110
estant,0010000110011001
decepcionar,0001010010000011
inventar,0010100101110010
concejal,0001000110001001
leyéndola,0011000101000000
patalear,0011100100100101
ríos,0100011100110110
abierto,0000000000110010
buscándole,0000011101111000
silverio,0100100010000011
cansada,0000100001101000
invitación,0010100101111001
hércules,0010100000000110
judíos,0011000000110111
arrodillar,0000010001100000
campo,0000100001100000
asigna,0000010010000011
huy,0010100000000000
marca,0011001101100010
sacudir,0100011101010100
fruto,0010010001000100
fiera,0010001101011001
guio,0010011000010011
retoque,0100011001000100
rincón,0100011001110101
torrencial,0101001000010111
coro,0001001100100001
abanico,0000000000100111
pagarer,0011100000100111
tatuaje,0101000001110110
descaro,0001010110011000
nítir,0011011010010010
opinión,0011011101100111
silenciosamente,0100100001111001
ideal,0010100000001000
codo,0001000010000011
letrero,0011000100110110
aseguro,0000010001111000
viste,0101010001111001
temible,0101000100000011
pronunciación,0100001100000001
este,0010001000000101
hora,0010011101010100
apetito,0000001101101001
aullido,0000010101100101
cero,0000100110010100
si,0100100001100001
pisada,0100000010010100
víctor,0101010100010001
servicio,0100100001010001
esmeralda,0010000101000000
cebado,0000100101100011
exacta,0010001001000100
provocar,0100001100100100
estrategia,0010001000010010
prensa,0100001000100001
quieto,0100010000010001
rencoroso,0100010110000100
encuentre,0001100101100000
alegría,0000001001000011
decorado,0001010010010110
pena,0011100110000000
acostumbrado,0000000100000111
domingo,0001100000010001
dicho,0001011100010001
perfección,0100000000001000
sincero,0100100010010010
estrellado,0010001000010101
destacar,0001011001100101
vete,0101010000111000
regresar,0100010101100001
ratonero,0100010001010111
exprimeir,0010001001111000
pito,0100000100000001
rechinar,0100010010010000
lechero,0011000100100000
sorprendido,0100100101010110
30,0000000000001001
princés,0100001001100001
gente,0010010100001000
pacientemente,0011100000011001
rompe,0100011010011001
haer,0010011001010101
haré,0010011001110110
selvir,0100100000100010
hermes,0010011100000100
inventor,0010100101110101
brusco,0000011101001000
colocarlo,0001000100001000
arrastrar,0000010001000111
infinidad,0010100010010110
mís,0011011000000001
pionero,0100000010010010
emperifollada,0001100100010111
maripós,0011001101110101
arcoiris,0000010000100010
cuanto,0001001110010010
daré,0001010001100111
tenedor,0101000100100000
torcida,0101001000000100
animalillo,0000001100110011
frustración,0010010001000001
maestrar,0011001010010001
barba,0000011000110101
salvar,0100011110000001
enigma,0001100110010100
dimir,0001011100110011
comadreja,0001000100011000
come,0001000100100101
lloro,0011001000011001
provenir,0100001100100000
abastecer,0000000000101001
procedar,0100001001110110
preocupe,0100001000101001
alcanzar,0000001000110010
agudo,0000000110010100
zumbar,0101010101000000
lujosos,0011001001010100
molde,0011010100010101
cesar,0001000000000001
oveja,0011100000000101
músculo,0011011000000010
pierno,0100000001100111
tejado,0101000010000010
ninfar,0011011001010010
pensaría,0011100110000101
cuerda,0001010000001000
salchicho,0100011101100000
trago,0101001000111000
tradición,0101001000110010
voy,0101010100000010
recibepensamiento,0100010010010001
resbalar,0100011000010000
tantatachán,0101000001100010
refrescar,0100010101000000
colocar,0001000100000111
burlona,0000011101100111
entrado,0010000000110001
raíz,0100010001101001
emperador,0001100100010100
conocí,0001001000101001
nombr,0011011001100110
jurado,0011000001100000
ordenado,0011011101110100
revoltoso,0100011001010111
árbol,0101010101001001
lengua,0011000100110001
tapio,0101000001100110
sábana,0101000000110011
peligro,0011100101101000
iluminar,0010100000100100
repente,0100010110010110
paco,0011100000100000
huéspedes,0010100000000011
recoger,0100010100000001
gris,0010010101110000
monstruos,0011010100101000
lanzarlo,0011000010011001
pino,0100000010000001
