lambda_gram,embedding
make craftisan feel like isolated,0100011111100000011010000101001011000010100100010100010100111110111111
cant shake im hiding feel,0001000001100101101000110001001110101011100011011110100000101100001010
entirely honest thats ok may,0010011110011000111000100110011101110100010101000111001001001001001001
fought back blush cheeks one,0010111101111100001000011111000011001011010001001010110001010010000000
fucked final edit even better,0011000010010000101101000000001001010001100010100010100000001011001101
rebecca mcpherson im exactly popular,0101111110101001001001001110001110101011100010100100001001011001011111
like intent getting first starting,0100010100010100111101110000001100100000010010110101100101110000010010
old tried true family recipes,0101000111011001111011010011011110111010110010101101000001011111111001
feeling generous heres holiday classic,0010110000111000110001101101001101110110110011100000110000010011111100
pretty body email usually contains,0101101101010000001100110111001001100000000111111110001000011000000110
money variety makes proud think,0100110000101101111111111110010001111110010101110010111001110111110010
feeling drained need dark room,0010110000111000100011001000010011101101010001110001110101100100011001
something come day im feeling,0110110110110100010101101001000111001011100011101010111000101100001110
really feel amp dont uptight,0101111110000100101100001010000001000010010010001010010001111111010010
ones know get idea across,0101001000001001000010001110001100011111010011101001001100000001010000
got together go clubs even,0011001100111001111001010110001100101100100001010010111100101000101000
learn something new feeling dull,0100001110100101101101101101010011110110000010110000111000100100000111
heard take course medical assistant,0011011010101101110101001101000110011011100100100110001000000110110111
ok overrated great many deem,0101000111001001010011100011001100111101110100100001010000011101011100
women also feel truthful straightforwardness,1000010100011100000011101100001011000010100111101111011101110001011010
yellow brick road shining little,1000011010100000001110010101011000111111110110100101101101000101101110
teacher really feel perfect fit,0111010111100001011111100001001011000010100101011001011000101101011110
causing spasms diarrhea eat mouthfuls,0001000101101101101110101010000111111100110010010011001101001101000010
thinking morning realizing ordinary life,0111011111010001001100100011010111111000000101001010100001000100110100
struggles new established writers go,0111001000100001001111011000001010000100011000011000001000110010110010
horny bastards schools people banging,0011100100000000001001100111011001101001110101011000111000001001000101
outside comparison people know though,0101001101001000010110010010010101100011100100001000111001110111111101
could take back things said,0001100101101101110101001101000010000111110111011111000101100101010101
feel like brain damaged five,0010110000101001000101000101000011011110100001110000101100101101100010
even im feeling hopeless theres,0010100010100000111010101110001011000011100011100011011001110111100101
bit jaded would like remind,0000101110111100111111010011100001011100100100010100010101100001101100
smug black toenail virgin despite,0110110011010000001011110111011110010100101000000011111000011111001000
butttt semuanya sudah terlambat dan,0000111110111101100111101101011100101111110111011011000100011100001110
feel assured need feel secure,0010110000101000000111000001010011101101010010110000101001100111010011
lost wave freak folk rolled,0100011010110010000010011100001011111101110010111010100101100100001111
going suck least try play,0011001011110001110010111010010000111100000111101111100101011000011100
ok feeling well enough go,0101000111001000101100001110100000110010000010011101010100110010110010
sometimes feel like im strange,0110110110111100101100001010010001010001010011101010111001110001011101
wrist turbillion watch made hong,1000010111111101111100001001100000100101110100011110101000111000101010
sectret key snail egf repairing,0110011101001001000001011101011011001101110010010101111001100001111101
remain weighed heavier negative feelings,0110000110000110000010111110001101101111010100111011111000101100010000
score despite fact stats improving,0110011010110100011111001000001010101101010111000010000100111011010111
even though bloggers popular within,0010100010100001110111111101000011000110010101100101111110000100111000
cranky morning stopping really made,0001101000101101001100100011011100010100010101111110000101000111101010
way ahead raphael laiya jennifer,1000001001111100000010110010010111101100100100001010111100111111101111
called feeling disgusted people supposed,0001000000010000101100001110001000010010110101011000111001110011110110
thus far incredibly supportive time,0111100010001000101011011100001110111110000111001111010001111000111000
able share artistry knowing back,0000000000111101101000111111000001100101010100001000111100001000011111
things go im feeling good,0111011111000100110010110010001110101011100010110000111000110011000010
stage tonight dancing spotlight follow,0110111111101001111001101010000111000101000110111110000100101110101100
stroke across chest heart marveling,0111000111110100000001010000000100101111010011011010111101001000101011
feel pressured talk group way,0010110000101001011011001101011101010101100011010001011110000010011111
comments left questions concerns feel,0001010111101101000011111000010111011111010001011011100000101100001010
change vicious cycle good letting,0001001000100110000000100100000110111111010011001100001001000100011101
like regaining energy need school,0100010100010101100000101010001001110001000100111011010101100110100101
woman breast clinic feeling unfortunate,1000010100010100001110001010000101000110000010110000111001111101110111
trouble coming words describe way,0111101110010100010101110101100001010101110001111011000010000010011111
ice cold bath steam room,0011101000111000010101001011000010011010100111000010101101100100011001
really need get back better,0101111110000101001110110101001100011111010000100001111100001011001101
hope expectation fulfill duties despite,0011100011001000101001110000001100001010000010010001010100011111001000
yet actually feeling loyal cause,1000011010110000000001011111001011000011100100011100001100010001011000
think anything mind worth writing,0111011111001000000101000011010010101110111000010110110110000110000101
sometimes maybe kinda lot suspicious,0110110110111101001001001010010000011011010100011010110101110100010011
shes distracted comes year old,0110100101001100100001110110000101011011101000011010000001010001110110
since probably born set dpns,0110101011100001011011110110000011010110010110100001011000100010111111
diane von furstenberg rodarte jason,0001111111001010000001011001001100001110100110010000101100111111011111
toward pedestrian crossing intention course,0111101000110101010101111010000110110001010011110111000100011001101110
soon finished catching week goings,0110110111101100101101001111000100010100001000001011011000110010111101
together like could made effort,0111100101011001000101000101000110010110110100011110101000100101011010
feeling bit strange flexy new,0010110000111000001011101111011100010111010010111000001001001111011000
wonderful people entrusted us beautiful,1000010100101101010110001110001001111010110111111101100000001010000000
tv audience feel like theyd,0111110001011000000111100110001011000010100100010100010101110111101000
eyelashes times smile cant help,0010101010010101111000111011011011001000110001000001100100110111001111
added serious debate usually find,0000000110001101101000001100000111010000100111111110001000101101000110
become feel much carefree liberated,0000101000001100101100001010010011010101010001000011001101000100101010
sorry think miss jimmy nothing,0110111000100101110111110010010010110111000011111111110001010000011000
whoop holler unless special occasion,1000001111101000111000001111011111100101000110111011000101010001001001
possible next hours kids come,0101100111001101001111100001001110010100110100000110100000010101101001
something days feel less acceptable,0110110110110100011100110011001011000010100100010001000100000000101000
feel somehow reassured href http,0010110000101001101101101000010111111001110011100101100100111001011011
still cognize disregarding feel jesus,0111000011111000010101000101001000011001010010110000101000111111110110
youtube influences even know trends,1000011011111100111100100001001010001010000100001000111001111011001100
usual eloquence feeling slip fingers,0111111110000100100101111010001011000011100110110000000100101101001100
resulting depression diagnosis generalised anxiety,0110001011111100011110100111000111111011010011000110011000000100111100
useful fun replace exotic icons,0111111101110000110000101111011000100001000010100110101100111010010000
cant sleep beneath trees wisdom,0001000001100101101011110010000010101110010111101100011010000100101010
sat billy bit went bed,0110010110111100001011011111000010111011111000001100101100001010000111
walked expansive beijing capital international,1000000110111000101001101100000010101000010001000001111000111101111111
way mark feeling quite low,1000001001111101001000011101001011000011100101111000100101000110111101
feel regretful might done dont,0010110000101001100000110000010010101011010010001010000100100010100100
going say went home sat,0011001011110001100110000011100000110010110011100001100001100101101111
little months since known means,0100010110111001001100010100011010101110000100001001001101001001010101
could admit feelings time time,0001100101101100000001110110001011000100000111100011100001111000111000
think shes lead sort charmed,0111011111001001101001010011010000111000000110111000101000010010011011
feel scared way teenagers boisterous,0010110000101001100110001111100000100111110111011000111000001100111100
well seeking answers fix whatever,1000001100100001100111011011000001001101100010110110001110000011010111
life beautiful family fact feel,0100010011010000001010000000001010110100000010101011010100101100001010
keep supporting system became part,0100000101001101110011110011011101001111110000101000001001010100111100
get idea across without trappings,0011000111110100111010010011000000010100001000010011100101111010110100
home happy life general happy,0011100001100000110101110101010001001101000011000110010100110101110101
ladies feel good feel bad,0100001010110000101100001010001100110000100010110000101000001000101000
happy real world taught struggle,0011010111010101011111010101100001011001000111010111000001110010000110
feel like shouldnt even bothered,0010110000101001000101000101011010100000000010100010100000001101011111
could ever harm innocent girl,0001100101101100101000101111001101011111100011110011110100110010010001
im feeling soul cries aches,0011101010111000101100001110011011100011110001101011000100000001000010
feeling honored shoot ffayths new,0010110000111000111000101101011010011011100010110010010101001111011000
really lovely since moving away,0101111110000101000110111000011010101110000100110100110000001000001001
grammar language reading something written,0011001110001001000010111000010111110011110110110110110110000110000110
feel resentful education rel bookmark,0010110000101001100010011101001001010011010110000011101100001101001101
add chocolate chips trail mix,0000000110001000010011001111000100110011000111101010000001001011100111
roll quarters bodega corner feeling,0110010000111001011101110101000011001101010001100100010100101100001110
well living much self centered,1000001100100001000101110101010011010101010110011110100000010001101110
firsthand make feel plenty people,0010110101101101000111111000001011000010100101100010110001010110001110
feel weird sleeping bed two,0010110000101010000011000010011010111100110000101000011101111100100001
truth feeling rejected feeling brought,0111101111011000101100001110011000001110010010110000111000001110101111
feel really poo even less,0010110000101001011111100001010110010110010010100010100001000100010001
interval training thanks new friend,0011111000010101111010100101011101110011100100111101100000110000001111
week ive got say im,1000001011011000111111001101001100110011100110011000001100111010101110
also allowed feel accepted immersed,0000001110110000000011011110001011000010100000000010101000111011000010
bit strange flexy new shoes,0000101110111101110001011101001011100000100100111101100001101001101011
grabbed bit grabbing angry frustrated,0011001101011000001011101111001100110101110000010001111100110000011110
feel stressed feel moment could,0010110000101001110001101011001011000010100100110000001000011001011011
like one felt like casual,0100010100010101010010000000001011000101110100010100010100010001001100
even identify queer seems im,0010100010100000111010010111010111011101110110011110000000111010101110
say last three months feel,0110011000001101000011000000011110000010000100110001010000101100001010
source munnabhai come across inescapable,0110111001100001001101100110000101011010010000000101000000111100010011
feelings terrified truth see die,0010110001000001110110111001011110111101100110011101011000011111111000
one bitch everyone else gets,0101001000000000001011110000001010001101000010010111101100110001111111
pretty much unless someone needs,0101101101010001001101010101011111100101000110110110101001001110111100
feel arm beneath course fabric,0010110000101000000101111101000010101110010001100110111000101010101100
unloved broken thought maybe way,0111111001100000001110100110011101111111100100100100101010000010011111
reasonably free feelings gripped believe,0101111110010000101111111101001011000100000011010000110000001010100101
two hours working crochet gift,0111110010000100111001010011100001010111010001101011110000110010001000
really dont want get another,0101111110000100100010100100100000011110000011000111110100000100110010
help agony writing report dues,0011011100111100000010101011100001100001010110001000101000100100000100
like reaching last time convinced,0100010100010101011111000011010000110000000111100011100000011000101100
feel breeds loneliness discontent onto,0010110000101000001110010010010001100011100010000011011001010010000111
honored take part upcoming sight,0011100010110101110101001101010101001111000111111100001001101010100000
feel intimidated know want offend,0010110000101000111110001010010000100011101000000111100001010001011010
hurt admit even feel considerate,0011100111101000000001110110001010001010000010110000101000010111101111
feel like nearly close enough,0010110000101001000101000101010011101011110001010010000100100111010101
however innocent last thing night,0011100101011100111100111101010000110000000111011111000001001111110010
bit resentful towards australians watch,0000101110111101100010011101011110100011100000011110110110000010010111
remember amsterdam circumstances difficult feeling,0110000110100000000100001100000100111011010010000000001000101100001110
cant much right im waiting,0001000001100101001101010101011000111011000011101010111010000001100110
im mad always fuck shit,0011101010111001000111101001000000111101010011000010001101101001100011
fade away day two even,0010101011100100001000001001000111001011100111110010000100101000101000
numb cant feel chewing swallowing,0101000010111000010000011001001011000010100001001011111001110100011000
support slap upside head know,0111001110111101101011101110011111110100000011011001100001000010001110
guess im sad feel alone,0011010010010100111010101110011001010011000010110000101000000011100100
choose outsider combined lack creativity,0001001101001001010011010011000101011010000100001010011100011010100011
made feel want keep things,0100011110101000101100001010100000011110000100000101001101110111110001
feel like caring less getting,0010110000101001000101000101000100001110110100010001000100110010000001
inhalers took back college culprit,0011110010111001111001101100000010000111110001010101100000011011011111
even enough click makes feel,0010100010100000100111010101000101000100010100011111100100101100001010
perhaps distracted hardcore dancers flailing,0101011001111100100001110110001101011110000001110001001000101101101000
heart tongue wish begging part,0011011010111101111001101000100001001011000000101001001101010100111100
part horrible regardless record set,0101010011110000111001000001011000001011000110000000100101101000010110
go world desire caused need,0011001011001010000101100100000111101111010001000101100101001110110101
impossible describe unless poked inside,0011101100111100011110110000011111100101000101100100010100111101001010
tell dont think never see,0111011001010000100010100100011101111100100100111101011001100111010110
usually feel sensing ground beneath,0111111110001000101100001010011001111110000011010001010000001010111001
chocolate cake like best em,0001001100111100001111111110010001010001010000101100010100100101111111
time belts must tightened truly,0111100011100000001010110101010011011101100111100011001001111011101111
gotten used heat curiosity degrees,0011001101000001111111011011001101101110010001101110011000011101111010
kind distracted obviously conducive working,0100000110110000100001110110010100010010000001011100100010000101011101
second time around might missed,0110011100100101111000111000000001100000100100101010110101001011011101
authorities employ tear gas plain,0000011111000100100110011100011101011111110011000101011101011000001010
laugh loud feel keen sense,0100001100110001000110110001001011000010100100000101000101100111110101
girl seemingly disposable income shopping,0011001001000101100111011111001000011000100011101110111001101001110101
totally laughed loud first statement,0111100111110101000011001101010001101100010010110101100101110000011011
feel like im supporting ok,0010110000101001000101000101001110101011100111001111001101010001110010
feel style charming creepy macabre,0010110000101001110010011110000100100111000001101010101101000111100011
shire although lovely reunited fields,0110100101111100000011110010010001101110000110001100111000101100101010
tender teenager fear may developed,0111011010011101110110001101001010111101010100100100100100011111011111
time havent heard lot tonight,0111100011100000110110010100001101101010110100011010110101111001101010
exertion proves succeed things healthy,0010100101111001011100110011011100101101000111011111000100110110101000
im sleeping better still generally,0011101010111001101011110011000010110011010111000011111000110001101001
indulgent rather reckless consumption caffeine,0011110000110101011110111001010111111110110001100000001000001111111010
like said tripping tall cotton,0100010100010101100101010101011110110111010111010101101100011001010111
things like dont kill universally,0111011111000101000101000101001000101001000100000110100101111110001110
would like apologize offended sorry,1000010111001001000101000101000001010100110101000101101101101110001001
laughing much feel jaw aching,0100001100111001001101010101001011000010100011111110000100000001001000
time year course burnt nd,0111100011100010000110100000000110011011100000111110000001001110101100
read feel book read twice,0101111100110000101100001010000011010010110101111100110001111100011001
partly sometimes worry reputation positivity,0101010100011101101101101111100001011010010110001001011001011001101101
artistic yearnings music know provide,0000011001010010000110100100010011011011110100001000111001011100110100
backed realized strongly leo felt,0000100010000001011111011110011100100001000100010000110100101100010111
feel fond ok second thought,0010110000101000101110110001010100011100100110011100100101110111111110
commercials dialogue shows movies hear,0001010111110100011111101110011010100010100100110100101100110110101010
time efficiently fit classwork activities,0111100011100000100101010111001011010111100001001111111100000001011001
last time rode like years,0100001100000001111000111000011001000011000100010100010110000110100101
feel like fake eyeglasses make,0010110000101001000101000101001010110001110010101010010001000111111000
sleeping good since ive feeling,0110101111001100110011000010011010101110000011111100110100101100001110
time precious dead saying would,0111100011100001011010011111000111001101110110011000010010000101110010
love backing position actual knowledge,0100011011011000001000100011010110011010100000000101110101000010010000
assume photos words way convey,0000011011110001010111010011100001010101111000001001111100011000101010
powerful use strength service vision,0101101000011101111111011010011100011010000110100001000110000001000100
going rd grade ds going,0011001011110001011110111111001100110111000010001111110000110010111100
opened door nearly pushed bike,0101001000110000100010101001010011101011110101110110011100001011011100
dogs lovely find turkish vet,0010001001100101000110111000001011010001100111110000110010000000011010
lost time vengeance yesterday today,0100011010110001111000111000100000000010101000011010101101111001010000
feel like one confident people,0010110000101001000101000101010100100000000001011101000001010110001110
knew holy spirit work plus,0100001000010000111000010110011011110010001000010101100101011000110100
inquire incheswhyinches people relocating droves,0011110011111100111011100101010101100011100110000101101100100011110011
longer supporting contributing looter driven,0100011001001101110011110011000110001000110100011010000000100011101001
way never imagined dire consequences,1000001001111101001111010110001110101101010010000001010000010111101100
patterns go print similar variations,0101010110011000110010110010010110111010010110101010111001111111111101
say feeling guilty uncertain helps,0110011000001100101100001110001101001100000111110011111100110111010101
chose live life normal person,0001001101011001000101101111010001001101000101000000101101010110101100
several months ago start feeling,0110100010000001001100010100000000101010000111000000111000101100001110
im feeling slightly less grumpy,0011101010111000101100001110011010111111110100010001000100110100011110
review book words dont seem,0110001101011100001101001011100001010101110010001010010001100111011100
great thing song concise guitar,0011001111011101110111110000011011011101000001011011101100110100110001
enough really deliver line make,0010011101010101011111100001000111100001000100010101011001000111111000
tender swollen hot area today,0111011010011101110100110000001110010011100000010111011001111001010000
martha said eyes getting misty,0100100010100001100101010101001010101010000011001000000101001011100100
also havent really bought yet,0000001110110000110110010100010111111000010000110110010110000110101100
see better angel nature haha,0110011101011000001011001101000001000110000100111010010100110101001010
feel less agitated caffeine cravings,0010110000101001000100010001000000101001110000111111101000011010010010
continue sources apathy worse people,0001100001010001101110011001000001010011011000010110101101010110001110
lazy swear visit laid back,0100001101110101110100011100100000010001010100001010111000001000011111
ass ask someone delicious looking,0000011010100000000110100001011011011010100001111000000001000110011000
california santa cruz renowned href,0001000000000101100101101001000110110101000110000111101000111001011001
know guys could doused pain,0100001000111000110100111111000110010110110010001011101001010100001000
boat group would get discount,0000110011000000110100010111100001011100100011000111110100100000111001
feel like sociable called texted,0010110000101001000101000101011011010011100001000000010001110111000010
went see today spoke general,1000001100101101100111010110011110010100000110111101011100110001100101
happy dont anymore scabi im,0011010111010100100010100100000001010000000110011000011100111010101110
felt poignant piercing penetrating feeling,0010110001011101011000111101010101111010000101011000100100101100001110
frustrated guys think future husband,0011000001111000110100111111011101111100100011000011110000111001111110
would bailed half way mark,1000010111001000001000110101001101010100101000001001111101001000011101
find whiskey humorous health department,0010110100011010000011101100001110011011100011011010010100011110011010
pathetic selfish unbelievably lazy want,0101010101111001100111101001011111001111000100001101110110000001111000
let feeling demotivate enthusiasm diwali,0100010001011100101100001110000111100011110010011110001000100010001010
way uhuru running government wait,1000001001111101111100110001011001001111000011001101000110000001100100
trees hoping would good concurrently,0111101100011000111000111010100001011100100011001100001000010111000000
proud way giving respect feel,0101110010111010000010011111001100100110010110001010101000101100001010
felt good fact went zumba,0010110001011100110011000010001010101101011000001100101110000111010101
rd grade ds going st,0101111011111100110011011100001000111111000011001011110001101111110100
probably personal piece jewellery anyone,0101101111011001010110101110010101111001010011111111011100000101000001
jesus many miracles feels like,0011111111011001001000010100010010110011100010110001000101000101000101
feel strange sensation felt something,0010110000101001110001011101011001111100110010110001011101101101101101
would feel relaxed taking photos,1000010111001000101100001010011000010001110111010101001001010111010011
partaking delicious feast last seasons,0101010011110100011110000000001010111110100100001100000001100111000111
await end week ryan andrew,0000100000000100100110110001100000101101100110010100011000000100010110
well within collection pieces made,1000001100100010000100111000000101010101010101011110011001000111101010
eating cream buns reveling passion,0010010011011000011010011010000011110100110110001101001101010101010100
feel much nervous scared respectful,0010110000101001001101010101010011110011000110011000111101100010101100
plunging multitude colored pencils nonetheless,0101100011001101001101011110000101010111110101011000011001010000000110
forever im excited finally able,0010111100101000111010101110001010010100100010110100000100000000001111
distracted hardcore dancers flailing around,0010000111011000110101111000000111000100100010110110100000000110000010
australia though feel exited time,0000011110110001110111111101001011000010100010100110100101111000111000
feel universalized often especially abused,0010110000101001111110001101010100011010100010100000110000000000100000
less depressed anxious mingled depression,0100010001000100011110100110000001001111010100101100000100011110100111
fact didnt invite funeral hurt,0010101011010100011111110111001111101000010011000011011000111001111010
couldnt help feeling shamed didnt,0001100101110000110111001111001011000011100110100011100000011111110111
eat take time really think,0010010011001101110101001101011110001110000101111110000101110111110010
things werent right life moment,0111011111000110000011001100011000111011000100010011010001001100000010
dont even remember carefree life,0010001010010000101000101000011000011010000001000011001101000100110100
incredible everything think feel memories,0011101111011100101000110110011101111100100010110000101001001001111110
despite caribbean island fantastic diving,0001111100100000010000111001001111101110100010101101101000100010000110
greater reluctance federal authorities employ,0011001111100001100001011100001011000000000000011111000100100110011100
palette two months back post,0101010001011001111100100001010011000101000000100001111101011001110101
send one way even days,0110011110111001010010000000100000100111110010100010100000011100110011
onset unpleasant sort tourist panic,0101001000011001111110011111011011100010100111101000101101010100011110
like missed things time would,0100010100010101001011011101011101111100010111100011100010000101110010
suppose everyone elses problems generally,0111001111010100101000110100001001011111000101101111100100110001101001
like thats vital make room,0100010100010101110111010001100000010010100100011111100001100100011001
like dont know books use,0100010100010100100010100100010000100011100000110100111001111111011010
wouldnt succeed could never succeed,1000010111001101110010110100000110010110110100111101011001110010110100
feel rather stressed preparations prom,0010110000101001011110111001011100011010110101101011100001011100011001
gorgeous beautiful confident youve ever,0011001100101000001010000000000101110100001000011100000000101000101111
would add feeling optimistic perfectly,1000010111001000000001100010001011000011100101001010000001010110010111
im overreacting perhaps feeling felt,0011101010111001010011100101010101100111110010110000111000101100010111
human race blame fertile people,0011100110010001011110010000000010111111110010110001111101010110001110
would go ios galaxy sii,1000010111001000110010110010001111101001010011000100010101101010101000
year old black male children,1000011010000001010001110110000010111101110100011111111000010011000100
feeling offended hurt wrong said,0010110000111001010001011011001110011110101000011000011101100101010101
continue add please feel free,0001100001010000000001100010010110001001110010110000101000101111111101
new clothes cannot stand feeling,0100111101100000010100101000000100000101110111000000001100101100001110
forward life think situations words,0010111101111001000100110100011101111100100110101101001010000101010111
freedom wide open spaces sea,0010111111111010000011111111010100100010110110111001111101100111000001
could feel eyes hot skin,0001100101101100101100001010001010101010000011100100111001101011100010
tell together apologize make keep,0111011001010001111001010110000001010100110100011111100001000001010011
better word describe way feel,0000101100110110000101010110000111101100001000001001111100101100001010
time fellow thought enjoyed time,0111100011100000101100010101011101111111100010011101000001111000111000
writing truly feel agitated sonia,1000011000010101111011101111001011000010100000001010011101101101110111
skeptical wisdom popular gurus especially,0110101101110010000100101010010110010111110011010011100100101000001100
say discomfort bodies makes us,0110011000001100100000110001000011001101100100011111100101111111011000
feel needs come lets get,0010110000101001001110111100000101011010010100010001100100110001111101
softball im likely going suck,0110110101101000111010101110010001010010100011001011110001110010111010
society fearless incrementally throwing away,0110110101010000101011111000001110111110010111100001011000001000001001
feature alongside favorite designers like,0010101111110000000011100110001010111100010001111011101101000101000101
place general synod last week,0101100000011100110001100101011101001110110100001100000010000010110110
