lambda_gram,embedding
necessary format results,100011111100101100000011000000000
format results delivery,010110000001100000000000111010101
results delivery ee,110000000000011101010101000110011
delivery ee operational,001110101010100011001110010111100
ee operational status,010001100111001011110011010101011
includes lag frame,011010101010111100011101011001011
lag frame destination,011110001110101100101100111101011
frame destination addresses,010110010110011110101100000111001
destination addresses address,001111010110000011100100000111000
addresses address changes,000001110010000011100000100010100
address changes error,000001110000010001010001001100010
changes error warning,001000101000100110001011110001111
error warning shall,010011000101111000111111001011000
warning shall provide,111100011111100101100010101111011
shall provide error,110010110001010111101101001100010
provide error warning,101011110110100110001011110001111
error warning reports,010011000101111000111110111011101
warning reports mc,111100011111011101110110000101101
reports mc operating,101110111011000010110110010111010
mc operating conditions,100001011011001011101000101100001
operating conditions warrant,100101110100010110000111110010000
conditions warrant debugtest,001011000011111001000000111000110
warrant debugtest messages,111100100000011100011010001000011
debugtest messages shall,001110001101000100001111001011000
messages shall provide,100010000111100101100010101111011
shall provide several,110010110001010111101111001010111
provide several optionally,101011110111100101011110011000001
several optionally selectable,110010101111001100000111000111101
optionally selectable levels,100110000011100011110101111100010
selectable levels printed,110001111010111110001010101001110
levels printed messages,011111000101010100111010001000011
printed messages detailing,101010011101000100001100111101101
messages detailing operational,100010000110011110110110010111100
detailing operational parameters,001111011011001011110010011011111
operational parameters critical,100101111001001101111100110101011
parameters critical locations,100110111110011010101101111111001
critical locations system,001101010110111111100111011100001
formatted output shall,010110000101001100110011001011000
output shall deliver,100110011001100101100000111010011
shall deliver formatted,110010110000011101001101011000010
deliver formatted final,001110100110101100001001010100101
formatted final results,010110000100101010010111000000000
final results ee,010101001011100000000001000110011
results ee system,110000000000100011001111011100001
shall produce data,110010110001010110000100110111101
produce data needed,101011000010011011110110010000000
data needed ee,001101111011001000000001000110011
needed ee system,100100000000100011001111011100001
ee system archiving,010001100111101110000100010000101
system archiving processing,110111000010001000010110101011110
output currently expected,100110011000011011000001010000000
currently expected form,001101100000101000000001010111111
expected form compatible,010100000000101011111100101001001
form compatible aips,010101111110010100100100001010001
compatible aips measurement,001010010010000101000110000110001
aips measurement sets,000010100011000011000111001010110
monitor control system,100011000000011000010111011100001
control system shall,001100001011101110000111001011000
system shall acknowledge,110111000011100101100000000011101
shall acknowledge receipt,110010110000000001110110110100110
acknowledge receipt data,000000111011011010011000110111101
receipt data received,101101001100011011110110110101000
data received mc,001101111011011010100010000101101
received mc correlator,101101010001000010110100110010101
mc correlator system,100001011010011001010111011100001
correlator system shall,001100101011101110000111001011000
system shall notify,110111000011100101100010010011100
shall notify mc,110010110001001001110010000101101
notify mc detected,100100111001000010110100111101111
mc detected interruptions,100001011010011110111101110011001
detected interruptions data,001111011110111001100100110111101
interruptions data delivery,011100110010011011110100111010101
data delivery correlator,001101111010011101010100110010101
delivery correlator ee,001110101010011001010101000110011
correlator ee shall,001100101010100011001111001011000
ee shall verify,010001100111100101100011101111000
shall verify successful,110010110001110111100011011001010
verify successful delivery,111011110001101100101000111010101
successful delivery output,110110010100011101010110011001100
delivery output ee,001110101011001100110001000110011
output ee internal,100110011000100011001101110010010
ee internal data,010001100110111001001000110111101
internal data shall,011100100100011011110111001011000
data shall guarantee,001101111011100101100001100000010
shall guarantee safe,110010110000110000001011000011010
guarantee safe delivery,011000000101100001101000111010101
safe delivery internal,110000110100011101010101110010010
delivery internal messages,001110101010111001001010001000011
internal messages lag,011100100101000100001101111000111
messages lag frames,100010000110111100011101011001101
lag frames shall,011110001110101100110111001011000
frames shall able,010110011011100101100000000000010
shall able handle,110010110000000000001001100001011
able handle lag,000000000100110000101101111000111
handle lag frames,011000010110111100011101011001101
lag frames less,011110001110101100110101111011111
frames less values,010110011010111101111111101110010
less values lag,011110111111110111001001111000111
values lag sets,111011100100111100011111001010110
lag sets shall,011110001111100101011011001011000
sets shall able,110010101101100101100000000000010
handle lag sets,011000010110111100011111001010110
lag sets maximum,011110001111100101011010000101011
sets maximum size,110010101101000010101111001110100
maximum size value,100001010111100111010011101110001
data receive shall,001101111011011010011111001011000
receive shall receive,101101001111100101100010110100111
shall receive incoming,110010110001011010011101101010111
receive incoming data,101101001110110101011100110111101
incoming data packets,011010101110011011110110011011000
data packets correlator,001101111011001101100000110010101
packets correlator backend,100110110000011001010100010111000
correlator backend network,001100101010001011100010010000101
backend network interface,000101110001001000010101110001111
network part system,100100001011001110000111011100001
part system verify,100111000011101110000111101111000
system verify receive,110111000011110111100010110100111
verify receive shall,111011110001011010011111001011000
receive shall verify,101101001111100101100011101111000
verify successful receipt,111011110001101100101010110100110
successful receipt incoming,110110010101011010011001101010111
receipt incoming data,101101001100110101011100110111101
incoming data correlator,011010101110011011110100110010101
includes checking receive,011010101010010001110010110100111
checking receive errors,001000111001011010011101001100011
receive errors determining,101101001110100110001100111110011
errors determining expected,010011000110011111001101010000000
determining expected data,001111100110101000000000110111101
expected data received,010100000000011011110110110101000
data received accumulation,001101111011011010100000000010111
received accumulation error,101101010000000001011101001100010
accumulation error statistics,000000101110100110001011010101010
error statistics comparison,010011000101101010101000101000110
statistics comparison tolerances,110101010100010100011011100010000
comparison tolerances reporting,001010001101110001000010111011100
tolerances reporting tolerance,111000100001011101110011100001111
reporting tolerance conditions,101110111001110000111100101100001
tolerance conditions input,111000011110010110000101101110101
conditions input data,001011000010110111010100110111101
input data management,011011101010011011110110000011100
data management shall,001101111011000001110011001011000
management shall store,100000111001100101100011010110100
shall store input,110010110001101011010001101110101
store input data,110101101000110111010100110111101
input data records,011011101010011011110110110110100
data records memory,001101111011011011010010000111100
records memory buffer,101101101001000011110000011100101
memory buffer track,100001111000001110010111100010111
buffer track buffer,000111001011110001011100011100101
track buffer locations,111000101110001110010101111111001
buffer locations input,000111001010111111100101101110101
locations input data,011111110010110111010100110111101
input data data,011011101010011011110100110111101
data data processing,001101111010011011110110101011110
data processing complete,001101111011010101111000101001110
report buffer overflow,101110110100001110010110011001111
buffer overflow conditions,000111001011001100111100101100001
overflow conditions processing,100110011110010110000110101011110
conditions processing management,001011000011010101111010000011100
processing management shall,101010111101000001110011001011000
management shall respond,100000111001100101100010111110101
shall respond incoming,110010110001011111010101101010111
respond incoming correlator,101111101010110101011100110010101
incoming correlator mode,011010101110011001010110001011000
correlator mode changes,001100101011000101100000100010100
mode changes user,100010110000010001010011101011100
changes user optional,001000101001110101110010011000000
user optional processing,111010111001001100000010101011110
optional processing sequence,100110000001010101111011001001100
processing sequence andor,101010111101100100110000001101010
sequence andor parameter,110010011000000110101010011011110
andor parameter changes,000011010101001101111000100010100
parameter changes external,100110111100010001010001010001010
changes external inputs,001000101000101000101001101110110
external inputs affect,010100010100110111011000001001001
inputs affect data,011011101100000100100100110111101
affect data processing,000010010010011011110110101011110
data processing pipeline,001101111011010101111010100010001
update internal parameter,111010100000111001001010011011110
internal parameter tables,011100100101001101111011011100101
parameter tables synchronize,100110111101101110010111011100000
tables synchronize data,110111001011101110000000110111101
synchronize data processing,110111000000011011110110101011110
processing pipeline evla,101010111101010001000101001101111
pipeline evla operations,101000100010100110111110010111101
evla operations system,010011011111001011110111011100001
operations system srs,100101111011101110000111010010111
system srs new,110111000011101001011110010001000
srs new operational,110100101111001000100010010111100
new operational conditions,100100010001001011110000101100001
operational conditions time,100101111000010110000111100001001
conditions time series,001011000011110000100111001001110
time series assembly,111000010011100100111000010010000
series assembly shall,110010011100001001000011001011000
assembly shall assemble,000100100001100101100000010001111
shall assemble received,110010110000001000111110110101000
assemble received input,000100011111011010100001101110101
received input data,101101010000110111010100110111101
input data continuous,011011101010011011110100110000100
data continuous time,001101111010011000010011100001001
continuous time series,001100001001110000100111001001110
time series lag,111000010011100100111001111000111
series lag sets,110010011100111100011111001010110
lag sets data,011110001111100101011000110111101
sets data integrity,110010101100011011110101110000001
data integrity verification,001101111010111000000111101110111
integrity verification shall,011100000011110111011111001011000
verification shall ensure,111011101111100101100001001010101
shall ensure time,110010110000100101010111100001001
ensure time series,010010101011110000100111001001110
time series data,111000010011100100111000110111101
series data correctly,110010011100011011110100110010001
data correctly ordered,001101111010011001000110011000100
correctly ordered contains,001100100011001100010000101111110
ordered contains valid,100110001000010111111011101101101
contains valid data,001011111101110110110100110111101
valid data values,111011011010011011110111101110010
data values along,001101111011110111001000001011101
values along entire,111011100100000101110101001011001
along entire extent,000010111010100101100101010001001
compare tolerances report,001010001001110001000010111011010
tolerances report tolerance,111000100001011101101011100001111
report tolerance conditions,101110110101110000111100101100001
tolerance conditions data,111000011110010110000100110111101
conditions data invalid,001011000010011011110101110011110
data invalid shall,001101111010111001111011001011000
invalid shall replace,011100111101100101100010111010010
shall replace invalid,110010110001011101001001110011110
replace invalid data,101110100100111001111000110111101
invalid data zero,011100111100011011110111110111010
data zero values,001101111011111011101011101110010
zero values data,111101110101110111001000110111101
values data invalid,111011100100011011110101110011110
data invalid count,001101111010111001111000110011010
invalid count shall,011100111100011001101011001011000
count shall keep,001100110101100101100001110111001
shall keep track,110010110000111011100111100010111
keep track data,011101110011110001011100110111101
track data invalids,111000101110011011110101110011111
data invalids normalization,001101111010111001111110010010110
invalids normalization shall,011100111111001001011011001011000
normalization shall able,100100101101100101100000000000010
shall able apply,110010110000000000001000001111011
able apply normalizations,000000000100000111101110010010111
apply normalizations based,000011110111001001011100011000000
normalizations based reported,100100101110001100000010111011011
based reported data,000110000001011101101100110111101
reported data invalid,101110110110011011110101110011110
data invalid counts,001101111010111001111000110011100
invalid counts coarse,011100111100011001110000100101101
counts coarse quantization,001100111000010010110110110000110
coarse quantization correction,001001011011011000011000110001111
quantization correction shall,101100001100011000111111001011000
correction shall able,001100011111100101100000000000010
able apply corrections,000000000100000111101100110010000
apply corrections based,000011110110011001000000011000000
corrections based state,001100100000001100000011010100100
based state count,000110000001101010010000110011010
state count andor,110101001000011001101000001101010
count andor quantizer,001100110100000110101010110000111
andor quantizer power,000011010101011000011110100110011
vanvleck correction time,111011100110011000111111100001001
correction time stamp,001100011111110000100111010011011
time stamp adjustment,111000010011101001101100000111100
stamp adjustment shall,110100110110000011110011001011000
adjustment shall able,000001111001100101100000000000010
shall able make,110010110000000000001010000010100
able make time,000000000101000001010011100001001
make time stamp,100000101001110000100111010011011
time stamp adjustments,111000010011101001101100000111101
stamp adjustments required,110100110110000011110110111100100
adjustments required observational,000001111011011110010010010100000
required observational mode,101111001001001010000010001011000
observational mode correlator,100101000001000101100000110010101
mode correlator output,100010110000011001010110011001100
correlator output parameters,001100101011001100110010011011111
arise recirculation used,000100010001011010101111101011010
recirculation used windowing,101101010111110101101011110100101
used windowing shall,111010110101111010010111001011000
windowing shall able,111101001011100101100000000000010
shall able perform,110010110000000000001010011111010
able perform windowing,000000000101001111101011110100101
perform windowing operations,100111110101111010010110010111101
windowing operations prior,111101001011001011110110101010001
operations prior subsequent,100101111011010101000111011001000
prior subsequent fourier,101010100011101100100001011001010
subsequent fourier transform,110110010000101100101011100011111
needed narrow band,100100000001000111011000010111011
narrow band rfi,100011101100001011101111000001100
band rfi mitigation,000101110111100000110010001010101
post fourier transform,101001011000101100101011100011111
fourier transform windowing,010110010101110001111111110100101
transform windowing applied,111000111111111010010100001111010
windowing applied convolution,111101001010000111101000110001011
applied convolution time,000011110100011000101111100001001
convolution time domain,001100010111110000100101000011010
time domain processing,111000010010100001101010101011110
domain processing shall,010000110101010101111011001011000
processing shall able,101010111101100101100000000000010
able apply user,000000000100000111101111101011100
apply user selected,000011110111110101110011000111110
user selected time,111010111001100011111011100001001
selected time domain,110001111101110000100101000011010
time domain processes,111000010010100001101010101011101
processes constructed chainable,101010111010010111100100100010001
constructed chainable output,001011110010010001000110011001100
chainable output time,001000100011001100110011100001001
output time domain,100110011001110000100101000011010
time domain process,111000010010100001101010101011011
domain process piped,010000110101010101101110100010000
process piped input,101010110111010001000001101110101
piped input including,101000100000110111010101101010110
input including replica,011011101010110101011010111010110
including replica self,011010101101011101011011001000001
replica self fourier,101110101101100100000101011001010
self fourier transform,110010000010101100101011100011111
fourier transform repeatable,010110010101110001111110111010001
transform repeatable chain,111000111111011101000100100010000
optional time domain,100110000001110000100101000011010
domain processes yet,010000110101010101110111110111001
processes yet proposed,101010111011111011100110101110100
yet proposed fourier,111101110011010111010001011001010
proposed fourier transform,101011101000101100101011100011111
fourier transform processing,010110010101110001111110101011110
transform processing shall,111000111111010101111011001011000
able perform fourier,000000000101001111101001011001010
fourier transform lag,010110010101110001111101111000111
transform lag set,111000111110111100011111001010101
lag set time,011110001111100101010111100001001
set time series,110010101011110000100111001001110
poweroftwo complextocomplex fast,101001101000010101000101010010110
complextocomplex fast fourier,001010100010101001011001011001010
fast fourier transform,010100101100101100101011100011111
fourier transform retention,010110010101110001111111000000010
transform retention output,111000111111100000001010011001100
retention output positive,110000000101001100110010100101001
output positive negative,100110011001010010100110010000010
positive negative frequencies,101001010011001000001001011010010
negative frequencies used,100100000100101101001011101011010
process must able,101010110111000110111100000000010
must able accept,100011011110000000001000000000110
able accept input,000000000100000000011001101110101
accept input output,000000001100110111010110011001100
input output time,011011101011001100110011100001001
domain processes frequency,010000110101010101110101011010011
processes frequency domain,101010111010101101001101000011010
frequency domain processing,010110100110100001101010101011110
user selected frequency,111010111001100011111001011010011
selected frequency domain,110001111100101101001101000011010
frequency domain processes,010110100110100001101010101011101
chainable output fourier,001000100011001100110001011001010
output fourier transform,100110011000101100101011100011111
fourier transform frequency,010110010101110001111101011010011
transform frequency domain,111000111110101101001101000011010
frequency domain process,010110100110100001101010101011011
piped input frequency,101000100000110111010101011010011
input frequency domain,011011101010101101001101000011010
domain process including,010000110101010101101101101010110
process including replica,101010110110110101011010111010110
replica self repeatable,101110101101100100000110111010001
self repeatable chain,110010000011011101000100100010000
yet proposed integration,111101110011010111010001110000000
proposed integration shall,101011101000111000000011001011000
integration shall able,011100000001100101100000000000010
shall able sum,110010110000000000001011011010000
able sum frequency,000000000101101101000001011010011
sum frequency domain,110110100000101101001101000011010
frequency domain spectral,010110100110100001101011010001111
domain spectral results,010000110101101000111111000000000
amount time duration,000011001101110000100101000101000
time duration summation,111000010010100010100011011010001
duration summation controlled,010001010001101101000100110000110
summation controlled observational,110110100010011000011010010100000
controlled observational mode,001100001101001010000010001011000
observational mode parameter,100101000001000101100010011011110
mode parameter obtained,100010110001001101111010010100011
parameter obtained via,100110111101001010001111101111100
obtained via mc,100101000111110111110010000101101
keep track number,011101110011110001011110010011101
track number samplesdumps,111000101111001001110111000011101
number samplesdumps integrated,100100111011100001110101101111111
samplesdumps integrated spectral,110000111010110111111111010001111
integrated spectral channel,011011111111101000111100100010110
summation occur optional,110110100011001010010010011000000
occur optional frequency,100101001001001100000001011010011
optional frequency domain,100110000000101101001101000011010
domain processing none,010000110101010101111010010001101
processing none fourier,101010111101001000110101011001010
none fourier transform,100100011010101100101011100011111
integration long periods,011100000001000000000110100000001
long periods time,100000000011010000000111100001001
periods time throttle,101000000011110000100111100000110
time throttle output,111000010011110000011010011001100
throttle output correlator,111000001101001100110000110010101
output correlator rate,100110011000011001010110110010000
correlator rate manageable,001100101011011001000010000011010
rate manageable ee,101100100001000001101001000110011
manageable ee output,100000110100100011001110011001100
ee output formatting,010001100111001100110001011000011
output formatting shall,100110011000101100001111001011000
formatting shall combine,010110000111100101100000100111010
shall combine finished,110010110000010011101001010101010
combine finished spectra,001001110100101010101011010001110
finished spectra meta,010101010101101000111010001000100
spectra meta auxiliary,110100011101000100010000010101110
meta auxiliary data,100010001000001010111000110111101
auxiliary data form,000101011100011011110101010111111
data form suitably,001101111010101011111111011001111
form suitably formatted,010101111111101100111101011000010
suitably formatted output,110110011110101100001010011001100
formatted output data,010110000101001100110000110111101
output data sets,100110011000011011110111001010110
measurement sets expected,100001100011100101011001010000000
sets expected entities,110010101100101000000001001011010
expected entities output,010100000000100101101010011001100
entities output data,010010110101001100110000110111101
output data management,100110011000011011110110000011100
shall store formatted,110010110001101011010001011000010
store formatted output,110101101000101100001010011001100
output data records,100110011000011011110110110110100
memory buffer backup,100001111000001110010100010111010
buffer backup disk,000111001010001011101001000000110
backup disk buffering,000101110100100000011000011100110
store data ready,110101101000011011110110110011100
data ready transmission,001101111011011001110011100100001
ready transmission ee,101100111001110010000101000110011
transmission ee system,111001000010100011001111011100001
ee system successful,010001100111101110000111011001010
system successful transfer,110111000011101100101011100011101
successful transfer occurred,110110010101110001110110010100101
report errors buffer,101110110100100110001100011100101
errors buffer overflow,010011000110001110010110011001111
overflow conditions occur,100110011110010110000110010100100
conditions occur data,001011000011001010010000110111101
occur data send,100101001000011011110111001000110
data send shall,001101111011100100011011001011000
send shall send,110010001101100101100011001000110
shall send output,110010110001100100011010011001100
send output data,110010001101001100110000110111101
output data ee,100110011000011011110101000110011
data ee system,001101111010100011001111011100001
ee system send,010001100111101110000111001000110
system send verify,110111000011100100011011101111000
send verify shall,110010001101110111100011001011000
verify shall verify,111011110001100101100011101111000
shall verify sent,110010110001110111100011001001010
verify sent data,111011110001100100101000110111101
sent data successfully,110010010100011011110111011001011
data successfully received,001101111011101100101110110101000
report errors monitor,101110110100100110001110001100000
errors monitor io,010011000111000110000001110100101
monitor io performance,100011000000111010010110011111011
io performance shall,011101001011001111101111001011000
performance shall monitor,100111110111100101100010001100000
shall monitor data,110010110001000110000000110111101
monitor data transfer,100011000000011011110111100011101
data transfer rates,001101111011110001110110110010001
transfer rates evla,111000111011011001000101001101111
rates evla operations,101100100010100110111110010111101
system srs correlator,110111000011101001011100110010101
srs correlator ee,110100101110011001010101000110011
accumulate data transfer,000000101100011011110111100011101
data transfer statistics,001101111011110001110111010101010
transfer statistics compare,111000111011101010101000101000100
statistics compare tolerances,110101010100010100010011100010000
tolerance conditions monitor,111000011110010110000110001100000
conditions monitor compute,001011000011000110000000101011000
monitor compute performance,100011000000010101100010011111011
compute performance shall,001010110001001111101111001011000
shall monitor overall,110010110001000110000010011001110
monitor overall data,100011000001001100111000110111101
overall data processing,100110011100011011110110101011110
data processing rate,001101111011010101111010110010000
monitor compute errors,100011000000010101100001001100011
compute errors shall,001010110000100110001111001011000
errors shall trap,010011000111100101100011100100010
shall trap flag,110010110001110010001001010110001
trap flag repair,111001000100101011000110111010000
flag repair infs,010101100011011101000001101101100
repair infs nans,101110100000110110110010001110101
infs nans underflows,011011011001000111010111100111001
nans underflows overflows,100011101011110011100110011010000
underflows overflows computation,111001110011001101000000101010110
overflows computation errors,100110100000010101011001001100011
accumulate computation error,000000101100010101011001001100010
computation error statistics,001010101100100110001011010101010
error statistics compare,010011000101101010101000101000100
conditions monitor processes,001011000011000110000010101011101
monitor processes shall,100011000001010101110111001011000
processes shall periodically,101010111011100101100010100000000
shall periodically upon,110010110001010000000011101010100
periodically upon request,101000000001110101010010111100000
upon request check,111010101001011110000000100011011
request check pids,101111000000010001101110100001101
check pids assure,001000110111010000110100010011000
pids assure started,101000011010001001100011010100010
assure started tasks,000100110001101010001011011101110
started tasks alive,110101000101101110111000001010101
tasks alive running,110111011100000101010111000011001
report missing stopped,101110110101000101010011010110010
missing stopped defunct,100010101001101011001000111001110
stopped defunct damaged,110101100100011100111000110111010
defunct damaged processes,001110011100011011101010101011101
damaged processes monitor,001101110101010101110110001100000
processes monitor processors,101010111011000110000010101100000
monitor processors shall,100011000001010110000011001011000
processors shall periodically,101011000001100101100010100000000
request check backend,101111000000010001101100010111000
check backend physical,001000110110001011100010100001100
backend physical processors,000101110001010000110010101100000
physical processors assure,101000011001010110000000010011000
processors assure needed,101011000000001001100010010000000
assure needed processors,000100110001001000000010101100000
needed processors alive,100100000001010110000000001010101
processors alive responding,101011000000000101010110111110110
report crashed stopped,101110110100011010001011010110010
crashed stopped unresponsive,001101000101101011001011101001100
stopped unresponsive processors,110101100101110100110010101100000
unresponsive processors monitor,111010011001010110000010001100000
processors monitor networks,101011000001000110000010010000110
monitor networks shall,100011000001001000011011001011000
networks shall periodically,100100001101100101100010100000000
check backend internal,001000110110001011100001110010010
backend internal networks,000101110000111001001010010000110
internal networks assure,011100100101001000011000010011000
networks assure communication,100100001100001001100000101000001
assure communication connections,000100110000010100000100101101011
communication connections intact,001010000010010110101101101111101
connections intact functioning,001011010110110111110101011100100
report nonfunctioning components,101110110101001001000100101010100
nonfunctioning components start,100100100010010101010011010100001
components start process,001010101001101010000110101011011
start process shall,110101000011010101101111001011000
process shall able,101010110111100101100000000000010
shall able initiate,110010110000000000001001101101111
able initiate processing,000000000100110110111110101011110
initiate processing task,011011011111010101111011011101101
processing task backend,101010111101101110110100010111000
task backend processor,110111011010001011100010101011111
backend processor stop,000101110001010101111111010110001
processor stop process,101010111111101011000110101011011
stop process shall,110101100011010101101111001011000
shall able signal,110010110000000000001011001100111
able signal kill,000000000101100110011101110111111
signal kill backend,110011001110111011111100010111000
kill backend process,011101111110001011100010101011011
backend process alter,000101110001010101101100001011111
process alter priority,101010110110000101111110101010011
alter priority shall,000010111111010101001111001011000
priority shall able,101010100111100101100000000000010
shall able alter,110010110000000000001000001011111
able alter priority,000000000100000101111110101010011
alter priority tasks,000010111111010101001111011101110
priority tasks reboot,101010100111101110111010110100011
tasks reboot processor,110111011101011010001110101011111
reboot processor shall,101101000111010101111111001011000
processor shall able,101010111111100101100000000000010
able initiate reboot,000000000100110110111110110100011
initiate reboot backend,011011011111011010001100010111000
reboot backend physical,101101000110001011100010100001100
backend physical processor,000101110001010000110010101011111
physical processor reboot,101000011001010101111110110100011
processor reboot network,101010111111011010001110010000101
reboot network shall,101101000111001000010111001011000
network shall able,100100001011100101100000000000010
initiate reboot internal,011011011111011010001101110010010
reboot internal network,101101000110111001001010010000101
internal network offload,011100100101001000010110010101110
network offload shall,100100001011001010111011001011000
offload shall able,100101011101100101100000000000010
shall able redistribute,110010110000000000001010110111010
involve change destination,011101000100010001001000111101011
change destination ip,001000100100011110101101110100110
destination ip addresses,001111010110111010011000000111001
ip addresses correlator,011101001100000011100100110010101
addresses correlator network,000001110010011001010110010000101
correlator network general,001100101011001000010101011101000
network general processes,100100001010101110100010101011101
general processes shall,010111010001010101110111001011000
processes shall violate,101010111011100101100011110000010
shall violate archive,110010110001111000001000010000100
violate archive data,111100000100001000010000110111101
archive data requirements,000100001000011011110110111100110
processes shall reversible,101010111011100101100011000001010
shall reversible raw,110010110001100000101010110010011
reversible raw unconverted,110000010101011001001111100111000
raw unconverted input,101100100111110011100001101110101
unconverted input always,111001110000110111010100001100100
input always recoverable,011011101010000110010010110110110
always recoverable output,000011001001011011011010011001100
recoverable output data,101101101101001100110000110111101
output data construct,100110011000011011110100101111000
data construct specifications,001101111010010111100011010001011
construct specifications req,001011110001101000101110111011111
input data queue,011011101010011011110110110001010
data queue memory,001101111011011000101010000111100
queue memory buffer,101100010101000011110000011100101
memory buffer lag,100001111000001110010101111000111
buffer lag frames,000111001010111100011101011001101
data entry status,001101111010100101110111010101011
entry status queue,010010111011101010101110110001010
status queue track,110101010111011000101011100010111
queue track record,101100010101110001011110110110010
track record buffer,111000101111011011001000011100101
lag frames contain,011110001110101100110100101111100
frames contain information,010110011010010111110001101101010
contain information necessary,001011111000110110101010001111110
information necessary properly,011011010101000111111010101110000
necessary properly assemble,100011111101010111000000010001111
properly assemble complete,101011100000001000111100101001110
assemble complete lag,000100011110010100111001111000111
complete lag sets,001010011100111100011111001010110
lag sets output,011110001111100101011010011001100
sets output data,110010101101001100110000110111101
output data queue,100110011000011011110110110001010
memory buffer plus,100001111000001110010110100011110
buffer plus backup,000111001011010001111000010111010
plus backup disk,101000111100001011101001000000110
backup disk storage,000101110100100000011011010110011
disk storage processed,010000001101101011001110101011100
storage processed spectra,110101100111010101110011010001110
converted output aips,001100010011001100110000001010001
output aips measurement,100110011000000101000110000110001
aips measurement set,000010100011000011000111001010101
measurement set entities,100001100011100101010101001011010
set entities prior,110010101010100101101010101010001
entities prior transfer,010010110101010101000111100011101
prior transfer ee,101010100011110001110101000110011
record buffer processing,101101100100001110010110101011110
buffer processing parameters,000111001011010101111010011011111
processing parameters names,101010111101001101111110001110100
parameters names positions,100110111111000111010010100101000
names positions sequence,100011101001010010100011001001100
positions sequence adjustable,101001010001100100110000000111011
sequence adjustable parameters,110010011000000011101110011011111
adjustable parameters fixed,000001110111001101111101010110000
parameters fixed user,100110111110101011000011101011100
fixed user selectable,010101100001110101110011000111101
user selectable processing,111010111001100011110110101011110
selectable processing pipeline,110001111011010101111010100010001
processing pipeline applications,101010111101010001000100001111001
pipeline applications processing,101000100010000111100110101011110
applications processing flags,000011110011010101111001010110011
processing flags table,101010111100101011001111011100100
flags table flags,010101100111101110010001010110011
table flags needed,110111001000101011001110010000000
flags needed identify,010101100111001000000001100111010
needed identify various,100100000000110011101011101110101
identify various internal,011001110101110111010101110010010
various internal conditions,111011101010111001001000101100001
internal conditions relating,011100100100010110000110111000110
conditions relating error,001011000011011100011001001100010
relating error response,101110001100100110001010111110111
error response processing,010011000101011111011110101011110
response processing state,101111101111010101111011010100100
system srs metadata,110111000011101001011110001000101
srs metadata internally,110100101111000100010101110010011
metadata internally externally,100010001010111001001101010001011
internally externally generated,011100100110101000101101011101011
externally generated data,010100010110101110101100110111101
generated data processed,010111010110011011110110101011100
data processed time,001101111011010101110011100001001
processed time series,101010111001110000100111001001110
time series spectra,111000010011100100111011010001110
series spectra including,110010011101101000111001101010110
spectra including invalid,110100011100110101011001110011110
including invalid data,011010101100111001111000110111101
invalid data flags,011100111100011011110101010110011
data flags processes,001101111010101011001110101011101
flags processes applied,010101100111010101110100001111010
processes applied coordinates,101010111010000111101000110001100
