lambda_gram,embedding
plan asegurar almuerzo esfuerzo,1100000001010000010011011000001100010010110001110110
tres llamar tontín despreciado,1111011010101010100101110011110011010010010101000010
puerta preguntar finn oonagh,1100010001100110000100110001101111011010100111111000
confianza observar traje informar,0011011100101010010100010111110010001110111011111110
ver quién formar jurado,1111110110101110011110010101101110101100111000001110
sombra criatura noche criatura,1101011100111001111111010001001011010110011111110100
ayudar él unir él,0001101111010111110111100011110101001001111101111000
poder dejar ayudar él,1100000101111001110001111000011011110101111101111000
allá pasar recibir flor,0000110000100010001010000111001010010110110111110101
hacer aún evidente desinterés,0111101111110000110101011101100101000000010101011101
pasar mágico enfermedad formar,0100010100001010010000011100100011011100110111010110
vela electricidad tomar pequeño,1111110000101001001111110011110011001100100001010111
princesa enojado opción dejar,1100011110001001000010100001001111010010011100011110
liebre poder dar crédito,0101001110101110000010111100111011011000011111011111
allí tom hacer noche,0000110001100111100110000101111011111100100101101011
todo fuerza momento pastor,1111000100000011010101111101011001001100100011101001
ratoncito ver alguno animalito,1100111011100111111011010100000100000110000111101001
llegar ser famoso mundo,0101001001010110111001101101101100010100101100001101
detener embargo señor salcedir,0010111001000001001101101011011100001101101111011111
aparecer casa amigos horo,0000111010110000100101000000001101110000111110101101
palacio cuyo mármol brillar,0100010000001001110111000001001000011010001110110110
salida príncipe mover él,1101111010000110001001110001011000101111111101111000
responder señora comadrejo mayor,1101100010100110111000001000110011100000101110100001
pasar día sumergido agua,0100010100001001001110000011010010001100000011100001
mismo juguete luego graciar,0101101110100011100001101101010111010010110100001011
liebre decidir parar medio,0101001110101001110011100001000101100110101111101000
josé niño ondulir ritmo,0111000111111010010110111101001111110011101101101111
mientras abuelo enseñar arruga,0101101001111000000010111000100001101110000100111011
nadie supiser aclamar mejor,0100100010010110100101111000000011100100101111111111
buitre esperar esperar sapo,0001110001100011000100011101100010001111101111100110
fallado concluir madre siempre,0110010000000001101111111001010101110011101010000000
cabeza anansi reír carcajada,0001010010111000011010011011011001001010001001000010
rey mida terriblemente avergonzado,1101100101101010110100001011110000010000001101100111
ver bien curar herida,1111110110101000111111111100111010101100111111001100
aquel papel tanto importante,0000101010011010001001011111010001001000111010110001
bien cerrado queso devolver,0001111111111000100001001011001101011110010111010100
ratitar recoger suelo dichoso,1100111010010110010101111111010110011010010111101000
viaje aventura leer varios,1111111100010000110110001001010001011111111010001100
poder llenar varita minúsculo,1100000101111010100100001011110100001000101101010010
raíz ver deliciós decir,1100111001111111111011010100101000001100011100111011
hombre pasar tienda comprar,0111111100110010001010000111110000111000011011011101
cuervo tomar agua seguir,0011101000101111100110011000000111000011101110101010
hijo mayor saber guardar,0111111111101010111010000111011110000110111100111100
ser buen merez ir,1101110011011000111000101001011110010100111001111111
fastidiar él haz funcionar,0110110010101111110111100001111010011010110101011100
noche escapar granja buscar,0100101101011011000011110101101000000110001010000101
responder anansi medio lágrima,1101100010100000011010011001011111010000101011100110
agua hacer abrir ojo,0000011100001011110111111000000001111110100111010010
problema propio hijo reino,1100011101001110001011100101111111111011100100111101
rey olvidar invitar princesa,1101100101101010011111111101110011101011100011110001
chico visitar menudo madrina,0001000001010111111101001001011110110100101010111110
día después gran ventarrón,0010011100000001011100000001101000011011111110110001
cenar disgusto decir encuentro,0001000111001001011001011100111001110110010001111101
cuál enfermedad hacer tanto,0011101110001001000110111001111011111101101000100100
siempre comporte gracia elegancio,1101010000000001101101101001101000010010010011110110
isla volcán finalmente descubrir,0111001101110111111100110001101111001000010101101001
amargo frío viento norte,0000110110011011010100100011111111010000100101110111
lugar pasar convirtiéndolo sitio,0101011101011010001010000100111100100101101010110101
vez obligar leer buscar,1111110100000010010100101001010001011110001010000101
blancaniev bondad hacer ser,0001111101011000111010010101111011111101101110011011
ganar tal fama comenzar,0110101101111110100110001001101100011000011001011111
escuchar palabras rey reconocer,0110001101111010011000000011011001011011100101110000
menor comparar amor especia,0101111010010001100100000100001101011010110001011100
solicitud deber sonar oh,1101010100010001110010000011010111011100100111011101
acabar cuento contar hijo,0000001100000001111100000000110100110110111111111101
policía explicar casi delito,1100000100011011001001001100010011101110010100000101
costar operarte dejar tanto,0011111100011010011110111100111000111101101000100100
notar cada vez sentir,0100101110011000101011010011111101000001101110010100
tal prometido resultar ser,1101001100010110001010111111011001100001101110011011
mucho criatura malvadas aunque,0101100011100001111111010001010100011100001100100100
escuchar atentamente citar maría,0110001101111000110001100000110001100000101110101101
poco equipo formado mejor,1100000101001011000001110101101110100100101111111111
pues problema creer tanto,1100010000101110001110100100111111010011101000100100
decir angelito conejo uno,0011100111011000011110011000110111011011111010101111
niño aquel reino poder,0100101101111000010101001111001001111011100000101111
araña alejar tejer red,0000101110001000001000111111010001100111100101111000
hablar arrojar tanto lejos,0111101111001000010010100111010001001000101000100100
si realidad cómo escapar,1101110000011110011100010100111011110010110000111101
hombre buscar sitio posado,0111111100110000101000010111010101101011100001010000
decir deber hacer diligencia,0011100111011001110010000001111011111100010110100011
ir completar inventillo seguir,0111001111111001101100101101110010100111101110101010
malvado zombi socio fantasma,0101010001111111110101001111010101010010110110011001
aquel león cruel recibido,0000101010011010100110110100111110100111100101001010
erdamal reparto mago volver,0110000010110110010000101101010100100011111111000101
pasar 40 año juanito,0100010100001000000000111100011010101100111000110010
hacer primero foto cámar,0111101111110110001101000001101110110010011101110101
niña secar lágrima emocionado,0100101100100110111010000101010111001100010011001000
encontrar él dos ranita,0010001110011111110111100000100100100111100111110100
nuevamente campesino llevar campo,0100101010111000101111011101010110001110001011110010
comer mucho fruta quedar,0011001011010010110001110001101010011111100110110010
cara oído chorrear él,0001011000001010011001001100110000000011111101111000
aire poder ver telar,0000010111011110000010111111111101101011101000010011
nacer alguien feo llenar,0100100011101000001000001001101101111110101001000010
acabar libro saber hacer,0000001100000010100111111111011110000110111101111110
salidar gigantesco papá ramón,1101111110000011010011110101000100100111100111111101
león tomar ratón enorme,0101001101101111100110011011001110010000010000111010
plato roto pensar quebrantrisa,1100000010010110110101110101000010110001100110010000
fuerte feroz apetito enorme,0110101011010011011011100100001110010010010000111010
pasar día quetzalcóatl llegar,0100010100001001001110000011001101011010101001001010
hacer tiempo tierrar tanto,0111101111110111100001110111110000101101101000100100
cigüeña apenas poder probar,0011000011001000011101100011000001011111100011111000
aprend error demá evitarás,0000101001100011000001000100101000010110110010100011
jugar aquel juguete mismo,0111000010110000010101001101110000110110101101110100
acud animal sacar él,0000001001011000011110101011011110010011111101111000
regresar palacio emperador anunciar,1100100111001010001000000100100110001110000111110001
áspero preguntar quién anansi,1111101111001110000100110011001111001010000110100110
misteriosamente mañana siguiente juguete,0101101111110010111110001011010100011100111000011011
abrir solo escuchar respuesta,0000000111111110101110001101100011011111101100010111
mario salir jugar minuto,0101110111010110111111001101110000101100101101010111
decidir regalar él veloz,0011100111000110010010011011111011110001111110001111
bajo estatura bastante orejón,0001101011110011001101001000011110011010100110100101
siempre tanto feliz sonrisa,1101010000000110100010010001101101101001101011111000
señor silencio enviar fantasmal,1101110000110110101000100101100000011110110110011011
empapado casa pues empacar,0010011001101000100101000011000100001010010011001010
solo libro escribir poder,1101011100011010100111111101100011001101100000101111
sentir pena así decidir,1101110010100010000100101000001000001100011100111000
día mamá jack llamar,0010011100000010101000010101110011001000101001011100
violinista impopular todo ave,1111111110101011101001000011110001000000001101100011
brazo dirigir carniceer mercado,0001110110100001011011101000010010010000101111011001
dimir siempre lleva cinta,0010110100111110101000000001010110000010011000011100
norte alemania repós ciudad,0100101110111000001000110011001000000010011000110001
día llevar planta emperador,0010011100000010101100011111000000110100010011000111
devolver dueño dar cuenta,0010111010100001001011100100111011011000011111000001
encima muro comer jugoso,0010001010010010110000011000110010110100111000011110
diente morder pedazo planchar,0010111101110010110011111101000110111111100000001001
encontrar merodear alto hora,0010001110011010111100110100001100111100111110100011
ventana mientras príncipe dormir,1111110010001010110100111111000100111000010010010111
convertir él rey encontrar,0011110011110111110111100011011001011010010001110011
él escuchar ratoncito decir,1111101111000011000110111111001110111000011100111011
colección invento llegar ser,0011001100100011100101000101010010010101101110011011
dos cubos pintura blanco,0010010010011001111100111101000000001110001111101010
mañana encontrar par zapato,0101111100010001000111001101000100100001111101011100
avisar así quedar sirvient,0001101101101000010000011011001101100101101010110110
muchísimo princesa aceptar pensar,0101100011101110001111000100000011010010100001011000
usar hacer él amigo,1111010111001011110111111011111011110000000110111001
grande propio dinosaurio niño,0110100001100110001011100100101101011010100101101111
cerdo traer capa mostrar,0001000110000111100100101100010110011100101100010110
flor grande mundo podrías,0110111110101011010000110001011000011011100000100110
decidir sentar él sombra,0011100111000110111001011011111011110001101011100111
pasar camino sostener bandeja,0100010100001000101111101111010110100110001101001101
inmediatamente abrir colorida cola,0111011010111000000011111100110011101010011001100110
caperucita rojo salir inmediatamente,0001011001100110110111011111011111100110111011010111
soñar acabar cena alguno,1101011010010000000110000000010001110000000010000011
miedoso solitario alguien amigo,0101101000100110101010000100000100000100000110111001
vivir peligro ratón reunir,1111111011010010000100000011001110010001101100111110
moralejo gentileza amabilidad ganar,0101100111110011010010100100001100100100110101101111
elegir sucesor basar él,0010011110001110101100100000011110001001111101111000
casita empezar cero separado,0001001111101001001100000000010000100111101110011111
presentar hermano prometeo epimeteo,1100011001001011111100100111000101011000110000011110
miedo ruleta decir hacer,0101101000101110110100101000111001110110111101111110
niño salir correr biblioteca,0100101101111110111111001100111101110110001111110110
mágico sólo dispuesto tocar,0100100000111110100111100000101100110111111000100111
sorprender encontrar hermoso par,1101011110110001000111001101111110110100100010010000
decir terrible león risa,0011100111011111100000100101010011011011101101101100
deprisa hacer noche responder,0010100011101011110111111001001011010111101100010100
oinc oinc responder cerdo,0100111011100010011101110011011000101000001000110000
abracadabra supercalifragilisticoespialidoso tantatachán mucho,0000000110010110100100110011010001001010101100011100
niño bueno tanto impaciente,0100101101111000111000111111010001001000111010011111
madre alzar brazo cielir,0101010111001000011001010100011101101000011000000100
preparativo reconocer aquel pobre,1100011001101110010111000000001010100111100000111010
así quedar sirvient querer,0000100000110110011011001011010101101101100110101001
juez decir maría deber,0111000010000001110011101101011101011010011100100000
brillante querer ayudar buen,0001110110111110011010100100011011110100001110001010
excursión recorrer secreto cada,0110010111010110010111011111011101000100001010110100
hábito lugar pasar convirtiéndolo,0111110001111010101110101101000101000010011110010010
alcance decir querer jugar,0000010010100001110011101111001101010010111000010110
pájaro saber espanzurrado pared,1100110011011110111100001101100010101010100010111111
guardaespaldas cony poner entrar,0111100110100001111001000111000011010010010000001000
mamá llamar puerta decir,0101010000101010100101110011000100011000011100111011
recuperar susto ver dentro,1100101111001110100111011111111101101010010100011000
reunir frente muro recordar,1101100111110011011100001001011000001101100101110110
creer ir salir yo,0011111101001011100111111111011111100111111101001111
después demostrar atrapado cangrejo,0010111000000001010000111100011001100000001011010001
saltar zampó pensar tratar,1101111110010111110101100101000010110001111011001000
explicar necesidad riqueza cambio,0110010010011010010011111011011011001000001011101101
reyes abrir puerta dejar,1101100101100000000011111111000100011000011100011110
importancia padr educación desarrollo,0111010110000010011001100000100111011100010100101001
encontrar bastante regalo robar,0010001110011000111100110111001001001011101101101001
echar culpa alguno duende,0010011100110001110100100000000100000110010010111101
perdedor vengar él vez,0100001010011111111001010011111011110001111110100000
madre hija unidos amor,0101010111001011111111011111110101001010000110101101
cabrito tanto grande puente,0001010110000110100010010001101000011001100010001110
mismo patito demasiado feo,0101101110100010001111001000101000001000110110111111
aquel hechizo palabras pasar,0000101010011011110100001101001100000000100010100001
arcoíris mientras pluma tanto,0000101110100010110100111111000001101101101000100100
impensable león recién llegado,0111010010111010100110110111001010110010101001001011
frondoso manzano trepar columpiar,0110101000111010111001111011110110111000011001110110
enfermo aplazar juicio acudir,0010001101100000011100110001110000010000000001001111
embargo intentar entrar descubrir,0010011011010011100100010000100000010000010101101001
ojo aquel brujo ver,0100111010010000010101001100011100111101111110110101
gente querer jesús celebrar,0110100101010110011010100101110001010110001000101100
según decir último nivel,1101110111011001110011101111111011001100100101100101
padre gritar temáis princés,0100110001000011110000101011010000001011100011110111
érase vez rey orgulloso,1111101101001111111010000011011001011010100110101111
bien entonces decir juez,0001111111111001000001101000111001110110111000010000
ejército emperador llegar aldea,0010011111110001001100011101010010010100000010011111
destino temprano mañana atardecer,0010111000101110100000010001011111000100001100000101
apunto comenzar cony conejita,0000101010100001100101111100111100100010011011101010
anansi saber hacer frijol,0000110100110110111100001101111011111100110101000011
él río cavó agujero,1111101111000110110100000000010011001110000010100111
lanzar profecía nadie entender,0101000010111110001110001001001000100100010000110000
guerra dudar aceptar propuesta,0111100101001001001011011100000011010011100010111110
poder seguir él guarido,1100000101111110111010101011111011110000111100111001
pasar acompañado sirvient cubrir,0100010100001000000101000111010101101100011111001101
problema higienir hundir reino,1100011101001011111111001101111100111111100100111101
miró bajo sábana sacar,0101101110010000110101111011010011111011101111001001
preguntar finn oonagh responder,1100001001100011011110110101001111110001101100010100
jugar cohete papel compañero,0111000010110001100110000001000100101110011011000011
llevar mitad descubrir alguien,0101011000111010110111101100101011010010000010000010
solo pensar deshacer él,1101011100011010000101100000101010100111111101111000
dormir bebé culpar hijo,0010010010111000111101110100111010110010111111111101
gran ayuda recuperar él,0110100001101000110110100011001011110011111101111000
detener puesto encontrar lobo,0010111001000110001000011100100011100110101011010010
saber don pedro pablo,1101111000011001001001110101000110010010100110010111
acercar gato dar él,0000001111011011010010000000111011011001111101111000
convertir oro igual suceder,0011110011110010011011100001110100001101101011011001
responder caperucita rojo salir,1101100010100000101100110011011011101111101111110011
adrián llegar parque precioso,0000011011110010100100101001000101010111100001011001
enterado artimaña araña pasar,0010000010010000010011110000001011100010100010100001
posible ver televisión supuesto,1100001010111111111011010111010000101111101001010100
aquí siempre responder joven,0000101010001110101000000011011000101000111000111101
así seguir rastro tonto,0000100000110110111010101011001110100001111001101010
huir todo cucaracha bicho,0111110110011111100010000000111110001000001111111100
gran pescador decir tortuga,0110100001101010000010111100111001110111111001010101
regresar pueblo historia distinto,1100100111001110001000101101111111010000010110001110
reina quedar satisfecho pues,1100100111010110011011001011011101000001100010000101
cuello dar gran abrazo,0011111000011001110110110001101000011010000000111100
llegar invierno pobre patito,0101001001010011100111000111000001110100100011110010
salir mamá decir escúchame,1101111110011010101000010100111001110110110001111100
entonces grillo comenzar sentir,0010000011010011110000110100110010111111101110010100
susto ver dentro mundo,1101001110111111111011010100101000110000101100001101
golpe poder arrojar tablet,0110100010101110000010111100001001010011101001101110
contárselo mamá compartir corazón,0011110001011010101000010100110010000000011110110111
princés asegurar poder recuperar,1100011110111000010011011011000001011111100101111001
todo mañar encontrar príncipe,1111000100000010111110011000100011100111100010011100
allá acá despedir abrazar,0000110000100000000100010000101010010010000000110100
decir desear ser conceder,0011100111011001010111101011011100110110011011110010
despertar mañana siguiente descubrir,0010101001110010111110001011010100011100010101101001
decir gema hermán medio,0011100111011011010010001101111110111010101111101000
parecer aquel viejecito dulce,0100010110110000010101001111111111011100010010111000
olvid palabra verás realizado,0100111111100010011000000111111101001011100111000111
ahí familia acaudalado apiadar,0000010111000011011000110100000011001010000111001010
fantasma despistado flotar bosque,0110110011001001010100110001101111100110001110101000
periódicamente devorar alguno miembro,0100001101000001011101001000000100000110101101001101
percatar río crecido esperado,0100001010110110110100000000111111011100110001001111
dado vencido regresado granja,0011101101010111111000101111001001110000110100000011
conseguir encerrar todo bruja,0011010111011001000101011111110001000000001110010100
solo sábán pegajós atrapado,1101011100011110100111111101000110011110001100110000
convencido aquel ratoncillo valiente,0011110001000000010101001111001110101001111010011111
solo ver yo decir,1101011100011111111011010111111010011110011100111011
pues contratad ejército enfermero,1100010000101001111000011100100111111100010001101101
tortuga lento ingenuapensar liebre,1111001010101010100010001101110111101100101001110101
viña cavar zanja cosa,1111111001011000100110010111111010111110011110100101
encontrar después intento mucho,0010001110011001011100000001110010011000101100011100
momento decir niño supervisión,0101100100110001110011101101001011011111101001011010
abuelos jugarir partido único,0000000101111011100001010101000101001011111101100011
salida ratonero encontrar habitación,1101111010000110011101110100100011100110111101101111
mañana zorro seguir agudo,0101111100010111110111001111011101010100000010100011
puesto menos inteligente animal,1100010000111010111101011001110010000100000111101010
volver cueva exigir mago,1111111000101001110100110001100101101000101010010001
lugar mil luz brillante,0101011101011010110100100001010111001110001110110111
quitar él letra leyéndola,1100111100000111110111100001010001000010101001100110
decir tanto dispuesto siempre,0011100111011110100010010000101100110111101010000000
después caballo regresar montaña,0010111000000000101001111111001001110010101100101011
dormir cama hoja seco,0010010010111000101110001001111111011011101110100011
finalmente viajero sacar piedra,0110111100100111111110011011011110010010100000110010
juez confieso decir maría,0111000010000001101110001000111001110110101110101101
crítica criticón cerrar oreja,0011111011110001111101000000010000101100100110100011
traicionar yo mientras dormir,1111001001100111110100111101011010011110010010010111
solo varios tiburón avanzar,1101011100011111101000110011110000111110001101100001
modo empezar hacer prueba,0101101101110001001100000001111011111101100010010111
cosa temible ferocitauru amigo,0011110100101110100001100001101101110100000110111001
ver concurso mariposa ir,1111110110101001101111100101011101110010111001111111
llamado ricito oro llegar,0101001010100110110010001101001101110000101001001010
día siguiente príncipe fuerte,0010011100000110101000111011000100111000110101011010
cada rincón montaña buscar,0001010110100110110110001001011001010110001010000101
construir casita pajar terminar,0011010010110000100111110101001100001111111000001111
día día importar él,0010011100000001001110000001110101100101111101111000
comenzar emocionante viaje caminito,0011001011111001001100100111111111000100001011111001
mitad descubrir alguien cortar,0101101111011001010110100100000100000100011110101010
decir castillo v lejos,0011100111011000100110100011110101100100101000100100
tres cabrito apellido gruff,1111011010101000101011000000001110110100111100011010
vez nacer niño asigna,1111110100000010010001110101001011011110000100010010
volver decírselo cada mil,1111111000101001110011011100010101101000101101001000
si tanto buena madre,1101110000011110100010010000011100011100101010111001
real conseguir ser recibir,1100111000100001101011101111011100110111100101001011
salir escondite volver dominar,1101111110011011000010001111111110001010010010011011
león herido contar historia,0101001101101011111100110100110100110110111111101000
siempre favor gracias palabra,1101010000000011011001001101101000010100100110000001
calor después amargo frío,0001010100011001011100000000001101100110110101001000
buscar forma pasar tiempo,0001010000101011011101001101000101000011111000011101
león enjaulado contar historia,0101001101101001000010101000110100110110111111101000
él encontrar nadie niña,1111101111000001000111001101001000100100100101100100
rápido poder conseguir malo,1101101000011110000010111100110101110110101010001001
después siete año ausencio,0010111000000110101000011000011010101100001100100101
cómo llegar responder contar,0011101111001010100100101011011000101000011010011011
asusto replicar ratito tono,0000100000111110010000010111001110101101111001101101
enfrentar él palabra salvaje,0010001100101111110111100001001100000011101111111010
hombrecillo gris pedir trocito,0111111100010011110000111101000110110011111011110110
visto girar tejer red,1111111011100011010011010011010001100111100101111000
aires niña perro justo,0000010111010010010110010001000011001110111000000101
acabado decena ogro dragón,0000000100000001110010110001001110111110010010110001
saber perfectamente cómo diferenciar,1101111000011010000111111100111011110010010111101100
joven cocinar limpiar lavarl,0111000111101001100010100101010011100010101000111110
invención mirada vigilante guardia,0111001010111010110101000011111111110100111100111111
largo camino llegar pequeño,0101000110000000101111101101010010010100100001010111
tiempo encontrar comer resto,1111000011101001000111001100110010110101101100010011
conductor igual demá alejar,0011011101011011101000011000101000010110000010001111
apolo furioso cómo atreve,0000111000000011010101000100111011110010001100110100
aquel juguete resultar invento,0000101010011011100001101111011001100000111001010001
dar bocadillo último decir,0011101101100000111110110011111011001100011100111011
perezoso dejar padre caminar,0100001110100001110001111001001100010000001011101000
montaña ciudad querer visitar,0101100101011001100011000111001101010011111111010010
si entonces hacer pasear,1101110000011001000001101001111011111100100011100000
él peor aún enfurecer,1111101111000010000101101100011010101110010001100011
anillo si quitar vendaje,0000111101110110111000001111001111000001111110001000
ser gran pescador decir,1101110011011011010000110101000001011110011100111011
revisar nuevo dibujo luego,1101100111001010010101010000101111110110101011101001
añadir lugar hecho desastrar,0001101010011010101110101101111010000010010100101011
nunca hacer interesante cosa,0100101011101011110111111001110010011110011110100101
frondosa rama lucir maravillosamente,0110101000110110011111111001010111110010101110110000
valiente guardián dragón cada,1111010011111011110011111000100101100010001010110100
varios semana después agitar,1111010001100110111011110000101110000000000011111011
reina príncipe preguntar joven,1100100111010110001001110011000010011000111000111101
gracias fip saber poder,0110100001010011011110101011011110000111100000101111
dragón notar duda espíritu,0010010110001010010111001100100101101100110011001110
subir puente intentar comer,1101011011110110001000111001110010001000011001011010
der decken buque conocido,0010100011100001110011111100011100001010011010101110
semana atrapar solo malo,1101110111100000110011000111010111000110101010001001
inútil hablar si nadie,0111001111100011110111100111011100000110100100010010
puesto zancadilla mamá sánchez,1100010000111111110101111001010100001011101001111110
preguntarl burlar transeúnte responder,1100001000100000111000000111110110000101101100010100
astuta zorra tampoco quedar,0000100001010111110111000011010001001101100110110010
aspecto serpiente emplumado transformar,0000100011001110111000101100100010000101111011000111
centavo buen día ganso,0001000111111000111000101000100111000000110101100101
empleada doméstico tampoco creer,0010001000011001001001111111010001001100011111101001
seguir dibujo lado lado,1101110101010001011111101101010000011100101000001110
unió grupo seguir zorro,1111010101101011110001010011011101010101111101110011
horrible pez perseguir precisamente,0111110101110010000011100101000011001101100001001000
hermoso sino necesario pensar,0111111011010110101001000101001001111110100001011000
monte olimpo rey midas,0101100101000010011111011011011001011010101101000110
colocar cabeza sombrero paja,0011001111010000101001011111010111001000100110000101
niño volver gruñón exigente,0100101101111111111100010101111001100010110010111100
ruido agua hacer abrir,1101101011000000001110000101111011111100000000111111
amigo ratón resultar tener,0000110111001110011100100011011001100001111000000001
encontrar árbol cartel decir,0010001110011111110111101100010010100100011100111011
par zapato relucient perfecto,0100010010000111110101110011001001100000100001111110
pez gigante largar allí,0100000111001011010011111001010000100000000110001100
joven reino invitadas ceniciento,0111000111101110010011110101110011101100001000111010
hoy hablar día decirno,0111110111011011110111100100100111000000011100111010
agua charlar anciano cantar,0000011100001000100001100000001101000010001011011011
bello mujer corón poder,0001111010111010110000100000111101001001100000101111
familia ir copiar hacer,0110110001101011100111111100111101100110111101111110
colín tío conejo gritar,0011001110011111101010000000110111011010111100001010
haber sufrir mismo enfermedad,0111101100000110101100000001011011101000010001101110
mismo día cuarto día,0101101110100001001110000000111110010010010011100000
todo bestia acabar devorado,1111000100000000111111001000000011000000010111010110
emoción hacia granja lechero,0010011001011011110111011101101000000110101000101000
vuelo sujetar animal tanto,1111101000001110100100000000001111010101101000100100
seguir rastro tonto feo,1101110101010110011101000011110011010100110110111111
año seguir pasar comunicación,0001101010110110111010101001000101000010011011010011
empezar leer él elegir,0010011000000010100010111111111011110000010011110001
todo ciudad acerca mirar,1111000100000001100011000100000011110010101101110011
campar tanto feliz poder,0001011110100110100010010001101101101001100000101111
miniplaneta pasar mañana delante,0101101011101010001010000101011111000100011100001101
